NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,PED_Institution,PED_Name,DoE_Status,PED_Status,Sector,Type_DoE,Type_DoE_2,Phase_DoE,Phase_PED,Specialisation,OwnerLand,OwnerBuild,ExDept,PaypointNo,ComponentNo,Responsibility,ExamNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,CloseDate1,CloseReason1,CloseDate2,CloseReason2,TransDate,TransComm,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,cellno,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,MLComment1,MLComment2,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Verified_by_PEDs,Verfication_Comment,Verification_Date,DEM_Comment,NEIMSEMISN,DEM_CHKS,DEMCOM,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,Snap_Learners_2011,Educator_Numbers_2011,Snap_Learners_2012,Educator_Numbers_2012,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS
443303199,443303199,4,FS,HENDRIK POTGIETER A/S,HENDRIK POTGIETER A/S,HENDRIK POTGIETER A/S,HENDRIK POTGIETER A/S,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,SECONDARY SCHOOL,SECONDARY SCHOOL,AGRICULTURE,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),122207,193314,8230,3161010,TO BE UPDATED,26.169753,-29.642982,FSED 2007,356,REDDERSBURG,DC16,XHARIEP DISTRICT MUNICIPALITY,FS162,KOPANONG LOCAL MUNICIPALITY,41602001,99,40210008,REDDERSBURG NU,NOT APPLICABLE,XHARIEP,8,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,CP,SWARTS,,VOORTREKKER,STREET,VOORTREKKER STREET,,,REDDERSBURG,,"VOORTREKKER STREET,REDDERSBURG,",P.O.BOX 29,REDDERSBURG,9904,"P.O.BOX 29,REDDERSBURG,9904",051-5530129/5530758,0834069787,Urban,Yes,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,TRUE,NOT MOVED,TO BE UPDATED,FS,FS,443303199,443303199,YES,TO BE UPDATED,04-Mar-08,NOT MOVED,FS43303199,0,TO BE UPDATED,TO BE UPDATED,347,17,311,16,310,18,296,19,280,20,319,19,,,,TRUE,15,30,45
441407291,441407291,4,FS,FICKSBURG CS/S,FICKSBURG CS/S,FICKSBURG CS/S,FICKSBURG CS/S,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,SECONDARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),126207,192204,2089,3191009,FICKSBURG HIGH SCHOOL,27.867486,-28.869879,FSED 2007,340,FICKSBURG,DC19,THABO MOFUTSANYANE DISTRICT MUNICIPALITY,FS191,SETSOTO LOCAL MUNICIPALITY,41901015,15,41210002,FICKSBURG NU,NOT APPLICABLE,THABO MOFUTSANYANA,35,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,CN,HUMPHREYS,1,LANG,STREET,1 LANG STREET,,,FICKSBURG,9730,"1 LANG STREET,FICKSBURG,9730",P.O.BOX 204,FICKSBURG,9730,"P.O.BOX 204,FICKSBURG,9730",051-933 2261,0832693050,Urban,Yes,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,FS,FS,441407291,441407291,YES,TO BE UPDATED,04-Mar-08,NOT MOVED,FS41407291,0,TO BE UPDATED,TO BE UPDATED,502,25,532,25,534,25,575,24,590,28,609,30,,,,TRUE,26,23,49
443011255,443011255,4,FS,HF VERWOERD P/S,HF VERWOERD P/S,HF VERWOERD P/S,HF VERWOERD P/S,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),130520,196108,5049,99,TO BE UPDATED,27.45867,-26.90765,FSED 2007,318,PARYS,DC20,FEZILE DABI DISTRICT MUNICIPALITY,FS203,NGWATHE LOCAL MUNICIPALITY,42003013,13,41807004,PARYS CENTRAL,NOT APPLICABLE,FEZILE DABI,21,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,CMB,DE SWARDT,,ST JAN,STREET,ST JAN STREET,,TUMAHOLE,PARYS,9585,"ST JAN STREET,TUMAHOLE,PARYS,9585",P.O.BOX 135,PARYS,9585,"P.O.BOX 135,PARYS,9585",056-811 3541,0835579714,Urban,Yes,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,FS,FS,443011255,443011255,YES,TO BE UPDATED,04-Mar-08,NOT MOVED,FS43011255,0,TO BE UPDATED,TO BE UPDATED,904,38,894,33,843,36,853,34,863,35,831,34,,,,TRUE,2,4,6
904221326,904221326,9,LP,PIETERSBURG E.M.,PIETERSBURG E.M.,PIETERSBURG E.M.,PIETERSBURG E.M.,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,TO BE UPDATED,TO BE UPDATED,HOUSE OF ASSEMBLY(HOA),850001,413940,TO BE UPDATED,99,TO BE UPDATED,29.46635,-23.90689,NEIMS 2007,100,PIETERSBURG,DC35,CAPRICORN DISTRICT MUNICIPALITY,LIM354,POLOKWANE LOCAL MUNICIPALITY,93504021,21,91215023,PIETERSBURG CENTRAL,NOT APPLICABLE,CAPRICORN,PIETERSBURG,02-Jan-00,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,CL,REEVES,45,GROBLER,STREET,45 GROBLER STREET,,POLOKWANE CENTRAL,POLOKWANE,0700,"45 GROBLER STREET,POLOKWANE CENTRAL,POLOKWANE,0700",P.O.BOX 3617,POLOKWANE,0700,"P.O.BOX 3617,POLOKWANE,0700",0152913371,0824563110,URBAN,YES,TO BE UPDATED,,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,,99,FALSE,FALSE,NOT MOVED,TO BE UPDATED,LP,LP,904221326,904221326,TO BE UPDATED,TO BE UPDATED,02-Jan-00,NOT MOVED,LP904221326,0,TO BE UPDATED,TO BE UPDATED,1179,38,1183,38,1143,40,1148,39,1120,39,1101,36,,,,TRUE,20,11,31
915531320,915531320,9,LP,NGHWAZANA HIGHER PRIMARY,NGHWAZANA HIGHER PRIMARY,NGHWAZANA HIGHER PRIMARY,NGHWAZANA HIGHER PRIMARY,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,TO BE UPDATED,TO BE UPDATED,GAZANKULU,855383,413292,TO BE UPDATED,99,TO BE UPDATED,30.44891,-23.65923,NEIMS 2007,371,BOLOBEDU,DC33,MOPANI DISTRICT MUNICIPALITY,LIM333,GREATER TZANEEN LOCAL MUNICIPALITY,93303006,6,90310012,RUNNYMEDE,NOT APPLICABLE,MOPANI,XIHOKO,02-Jan-00,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,CK,NKUNA,,RUNNYMEDE,VILLAGE,RUNNYMEDE VILLAGE,RUNNYMEDE,,RUNNYMEDE,0871,"RUNNYMEDE VILLAGE,HEADMAN NGHWAZANA,RUNNYMEDE,0871",P.O.BOX 707,NWAMITWA,0871,"P.O.BOX 707,NWAMITWA,0871",0839907622,0839907622,RURAL,YES,TO BE UPDATED,1,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,YES,579,FALSE,TRUE,NOT MOVED,TO BE UPDATED,LP,LP,915531320,915531320,TO BE UPDATED,TO BE UPDATED,02-Jan-00,NOT MOVED,LP915531320,0,TO BE UPDATED,TO BE UPDATED,248,11,297,11,248,10,232,8,254,8,173,9,,,,TRUE,129,129,258
700270363,270363,7,GT,LAERSKOOL RAPPORTRYER,LAERSKOOL RAPPORTRYER,LAERSKOOL RAPPORTRYER,LAERSKOOL RAPPORTRYER,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),902079,902079,TO BE UPDATED,99,NOT APPLICABLE,27.6818033335,-26.1675816672,GDE2010,199,RANDFONTEIN,DC48,WEST RAND DISTRICT MUNICIPALITY,GT482,RANDFONTEIN LOCAL MUNICIPALITY,74802004,4,70205025,RANDPOORT,NOT APPLICABLE,GAUTENG WEST,NOT APPLICABLE,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,CJ,STOOP,,LANGERMAN,STREET,LANGERMAN STREET,,RANDGATE,RANDFONTEIN,1763,"LANGERMAN STREET,RANDGATE,RANDFONTEIN,1763",P.O.BOX 3626,RANDGATE,1763,"P.O.BOX 3626,RANDGATE,1763",0114122804,0829071437,URBAN,YES,ACD,,N,NOT APPLICABLE,NOT APPLICABLE,,,453,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700270363,700270363,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,GP270363,0,TO BE UPDATED,TO BE UPDATED,1333,39,1331,49,1360,46,1380,38,1315,40,1423,37,,,,TRUE,14,11,25
440907308,440907308,4,FS,CLOCOLAN LAERSKOOL,CLOCOLAN LAERSKOOL,CLOCOLAN LAERSKOOL,CLOCOLAN LAERSKOOL,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),126502,192109,9775,99,TO BE UPDATED,27.554808,-28.90854,FSED 2007,341,CLOCOLAN,DC19,THABO MOFUTSANYANE DISTRICT MUNICIPALITY,FS191,SETSOTO LOCAL MUNICIPALITY,41901011,11,41203007,NTSHAREBONE,NOT APPLICABLE,THABO MOFUTSANYANA,9,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,CJ,POSTHUMUS,5,CLOETE,STREET,5 CLOETE STREET,,HLOHLOLWANE,CLOCOLAN,9735,"5 CLOETE STREET,HLOHLOLWANE,CLOCOLAN,9735",P.O.BOX 413,CLOCOLAN,9735,"P.O.BOX 413,CLOCOLAN,9735",051-943 1160,0833038282,Urban,Yes,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,FS,FS,440907308,440907308,YES,TO BE UPDATED,04-Mar-08,NOT MOVED,FS40907308,0,TO BE UPDATED,TO BE UPDATED,187,10,166,10,156,9,131,9,147,9,157,9,,,,TRUE,6,10,16
910130338,910130338,9,LP,HOERSKOOL WARMBAD,HOERSKOOL WARMBAD,HOERSKOOL WARMBAD,HOERSKOOL WARMBAD,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,SPECIAL NEEDS EDUCATION SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,TO BE UPDATED,TO BE UPDATED,HOUSE OF ASSEMBLY(HOA),800012,413654,TO BE UPDATED,7135112,HOERSKOOL WARMBAD,28.28272,-24.88766,NEIMS 2007,94,WARMBAD,DC36,WATERBERG DISTRICT MUNICIPALITY,LIM366,BELA-BELA LOCAL MUNICIPALITY,93606002,2,91803000,NONE,NOT APPLICABLE,WATERBERG,WARMBAD,02-Jan-00,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,CJ,DEWET,,SWANNEPOEL,STREET,SWANNEPOEL STREET,,WARMBATHS,BELA-BELA,0480,"SWANNEPOEL STREET,WARMBATHS,BELA-BELA,0480",P.O.BOX 45,BELABELA,0480,"P.O.BOX 45,BELABELA,0480",0147362166,0794908106,RURAL,YES,TO BE UPDATED,,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,,99,FALSE,FALSE,NOT MOVED,TO BE UPDATED,LP,LP,910130338,910130338,TO BE UPDATED,TO BE UPDATED,02-Jan-00,NOT MOVED,LP910130338,0,TO BE UPDATED,TO BE UPDATED,705,25,692,24,697,31,690,37,661,36,643,34,,,,TRUE,21,24,45
700210195,210195,7,GT,HOËRSKOOL MENLOPARK,HOËRSKOOL MENLOPARK,HOËRSKOOL MENLOPARK,HOËRSKOOL MENLOPARK,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,SPECIAL NEEDS EDUCATION SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),904044,904044,TO BE UPDATED,8210195,HOËRSKOOL MENLOPARK,28.2562083335,-25.7633333336,GDE2010,204,PRETORIA,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600042,42,77612077,MENLO PARK,NOT APPLICABLE,TSHWANE SOUTH,NOT APPLICABLE,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,CIS,VAN DER MERWE,,ATTERBURY,ROAD,ATTERBURY ROAD,,MENLO PARK,PRETORIA,0081,"ATTERBURY ROAD,MENLO PARK,PRETORIA,0081",POST OFFICE,MENLOPARK,0081,"POST OFFICE,MENLOPARK,0081",0123617738,0845612424,URBAN,YES,ACD,,N,NOT APPLICABLE,NOT APPLICABLE,,,453,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700210195,700210195,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,GP210195,0,TO BE UPDATED,TO BE UPDATED,1336,66,1291,61,1322,68,1334,72,1367,78,1381,81,,,,TRUE,14,32,46
442304217,442304217,4,FS,KOFFIEFONTEIN C/S,KOFFIEFONTEIN C/S,KOFFIEFONTEIN C/S,KOFFIEFONTEIN C/S,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,COMBINED SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),123214,193316,5054,3161017,TO BE UPDATED,25.002714,-29.406149,FSED 2007,310,KOFFIEFONTEIN,DC16,XHARIEP DISTRICT MUNICIPALITY,FS161,LETSEMENG LOCAL MUNICIPALITY,41601004,4,40106000,KOFFIEFONTEIN SP,NOT APPLICABLE,XHARIEP,14,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,CH,DU TOIT,2,HAMPDEN,ROAD,2 HAMPDEN ROAD,,,KOFFIEFONTEIN,9986,"2 HAMPDEN ROAD,KOFFIEFONTEIN,9986",P.O.BOX 9,KOFFIEFONTEIN,9986,"P.O.BOX 9,KOFFIEFONTEIN,9986",053-205 0004,0832620580,Urban,Yes,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,FS,FS,442304217,442304217,YES,TO BE UPDATED,04-Mar-08,NOT MOVED,FS42304217,0,TO BE UPDATED,TO BE UPDATED,301,19,298,21,266,20,250,19,268,19,281,21,,,,TRUE,12,19,31
441002116,441002116,4,FS,CHRISTIAAN DE WET C/S,CHRISTIAAN DE WET C/S,CHRISTIAAN DE WET C/S,CHRISTIAAN DE WET C/S,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,COMBINED SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),121200,193306,5418,3171011,TO BE UPDATED,26.661105,-29.587323,FSED 2007,357,DEWETSDORP,DC17,MOTHEO DISTRICT MUNICIPALITY,FS171,NALEDI LOCAL MUNICIPALITY,41701001,99,40401000,DEWETSDORP SP,NOT APPLICABLE,MOTHEO,17,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,CG,LIVERSAGE,1,CARROLL,STREET,1 CARROLL STREET,,MOROJANENG,DEWETSDORP,9940,"1 CARROLL STREET,MOROJANENG,DEWETSDORP,9940",POST OFFICE,DEWETSDORP,9940,"POST OFFICE,DEWETSDORP,9940",051-5410109,0832317613,Urban,Yes,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,FS,FS,441002116,441002116,YES,TO BE UPDATED,04-Mar-08,NOT MOVED,FS41002116,0,TO BE UPDATED,TO BE UPDATED,494,23,505,21,484,25,516,27,523,26,578,29,,,,TRUE,114,78,192
440101269,440101269,4,FS,WITTEBERG S/S,WITTEBERG S/S,WITTEBERG S/S,WITTEBERG S/S,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,SECONDARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),120233,191208,9058,3191041,WITTEBERG,28.317206,-28.237532,FREE STATE,332,BETHLEHEM,DC19,THABO MOFUTSANYANE DISTRICT MUNICIPALITY,FS192,DIHLABENG LOCAL MUNICIPALITY,41902017,17,41301009,PRETORIUS KLOOF,NOT APPLICABLE,THABO MOFUTSANYANA,24,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,CF,VENTER,,BAARTMAN,STREET,BAARTMAN STREET,,,BETHLEHEM,9700,"BAARTMAN STREET,BETHLEHEM,",PRIVATE BAG X24,BETHLEHEM,9700,"PRIVATE BAG X24,BETHLEHEM,9700",058-303 5271,0827780435,Urban,Yes,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,FS,FS,440101269,440101269,YES,TO BE UPDATED,04-Mar-08,NOT MOVED,FS40101269,0,TO BE UPDATED,TO BE UPDATED,670,32,691,32,671,32,639,33,650,36,658,34,,,,TRUE,43,32,75
440101276,440101276,4,FS,GRAANVELD P/S,GRAANVELD P/S,GRAANVELD P/S,GRAANVELD P/S,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),120522,191112,9027,99,TO BE UPDATED,28.286176,-28.217086,FSED 2007,332,BETHLEHEM,DC19,THABO MOFUTSANYANE DISTRICT MUNICIPALITY,FS192,DIHLABENG LOCAL MUNICIPALITY,41902018,18,41301004,GROENVOERLANDE,NOT APPLICABLE,THABO MOFUTSANYANA,13,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,CE,DU TOIT,1,STRAPP,STREET,1 STRAPP STREET,,MORELIG,BETHLEHEM,9700,"1 STRAPP STREET,MORELIG,BETHLEHEM,9700",P.O.BOX 228,MRELIG,9700,"P.O.BOX 228,MRELIG,9700",058-303 3877,0834413902,Urban,Yes,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,FS,FS,440101276,440101276,YES,TO BE UPDATED,04-Mar-08,NOT MOVED,FS40101276,0,TO BE UPDATED,TO BE UPDATED,602,23,552,22,630,26,617,26,636,32,644,28,,,,TRUE,1,1,2
700130658,130658,7,GT,JEPPE HIGH PREPARATORY SCHOOL,JEPPE HIGH PREPARATORY SCHOOL,JEPPE HIGH PREPARATORY SCHOOL,JEPPE HIGH PREPARATORY SCHOOL,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),909053,909053,TO BE UPDATED,99,NOT APPLICABLE,28.0766206568,-26.2004750545,GDE2010,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400066,66,77409273,TROYEVILLE,NOT APPLICABLE,JOHANNESBURG EAST,NOT APPLICABLE,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,CD,NASH,1,COLLINGWOOD,STREET,1 COLLINGWOOD STREET,,KENSINGTON,JOHANNESBURG,2043,"1 COLLINGWOOD STREET,KENSINGTON,JOHANNESBURG,2043",P.O.BOX 33969,JEPPESTOWN,2043,"P.O.BOX 33969,JEPPESTOWN,2043",0116141057,0824514793,URBAN,YES,ACD,,N,NOT APPLICABLE,NOT APPLICABLE,,,453,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700130658,700130658,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,GP130658,0,TO BE UPDATED,TO BE UPDATED,735,32,726,29,731,28,747,23,744,34,753,33,,,,TRUE,8,26,34
700330639,330639,7,GT,SELBORNE PRIMARY SCHOOL,SELBORNE PRIMARY SCHOOL,SELBORNE PRIMARY SCHOOL,SELBORNE PRIMARY SCHOOL,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),907132,907132,TO BE UPDATED,99,NOT APPLICABLE,27.9189383335,-26.6706800002,GDE2010,320,VEREENIGING,DC42,SEDIBENG DISTRICT MUNICIPALITY,GT421,EMFULENI LOCAL MUNICIPALITY,74201015,15,70409043,VANDERBIJLPARK CW 6,NOT APPLICABLE,SEDIBENG EAST,NOT APPLICABLE,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,CD,BOTHA,,KRUGER,AVENUE,KRUGER AVENUE,,,VEREENIGING,1930,"KRUGER AVENUE,VEREENIGING,1930",P.O.BOX 152,VEREENIGING,1930,"P.O.BOX 152,VEREENIGING,1930",0164221772,0834090289,URBAN,YES,ACD,,N,NOT APPLICABLE,NOT APPLICABLE,,,466,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700330639,700330639,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,GP330639,0,TO BE UPDATED,TO BE UPDATED,1177,32,1131,36,1149,32,1112,35,1126,34,1242,33,,,,TRUE,3,1,4
442506293,442506293,4,FS,LIKUBU P/S,LIKUBU P/S,LIKUBU P/S,LIKUBU P/S,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),125517,822740,1280,99,TO BE UPDATED,27.18615,-27.637606,FSED 2007,316,KROONSTAD,DC20,FEZILE DABI DISTRICT MUNICIPALITY,FS201,MOQHAKA LOCAL MUNICIPALITY,42001006,6,41702003,KOEKOE VILLAGE,NOT APPLICABLE,FEZILE DABI,16,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,CB,MOLETE,4755,MANKI,STREET,4755 MANKI STREET,,STEENWERP,KROONSTAD,9503,"4755 MANKI STREET,STEENWERP,KROONSTAD,9503",P.O.BOX 5028,KROONSTAD,9503,"P.O.BOX 5028,KROONSTAD,9503",056-214 2641,0793047788,Urban,No,NONE,3,N,NOT APPLICABLE,NOT APPLICABLE,,YES,0,FALSE,TRUE,NOT MOVED,TO BE UPDATED,FS,FS,442506293,442506293,YES,TO BE UPDATED,04-Mar-08,NOT MOVED,FS42506293,0,TO BE UPDATED,TO BE UPDATED,944,25,854,25,770,27,897,30,922,30,940,30,,,,TRUE,3,5,8
108309284,0108309284,1,WC,LA ROCHELLE GIRLS PRIM.,LA ROCHELLE,LA ROCHELLE GIRLS PRIM.,LA ROCHELLE GIRLS PRIM.,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,PRIMARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,TO BE UPDATED,CAPE EDUCATION DEPARTMENT(CED),309284,5297,TO BE UPDATED,99,NOT APPLICABLE,18.965055,-33.737156,WCED,175,PAARL,DC2,CAPE WINELANDS DISTRICT MUNICIPALITY,WC023,DRAKENSTEIN LOCAL MUNICIPALITY,10203004,4,10706025,PAARL CENTRAL WEST,NOT APPLICABLE,CAPE WINELANDS,02,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,CA,VAN ZYL,,FAURE,STREET,FAURE STREET,,HOOG-EN-DROOG,PAARL,7646,"FAURE STREET,HOOG-EN-DROOG,PAARL,7646",P.O.BOX 66,HOOFSTRAAT,7646,"P.O.BOX 66,HOOFSTRAAT,7646",0218724371,0828232918,RURAL,YES,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,108309284,108309284,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,WC0108309284,0,TO BE UPDATED,TO BE UPDATED,414,22,401,20,386,19,378,22,379,22,355,19,,,,TRUE,2,,2
130310235,0130310235,1,WC,WORCESTER GIMNASIUM,WORCESTER,WORCESTER GIMNASIUM,WORCESTER GIMNASIUM,OPEN,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,SPECIAL NEEDS EDUCATION SCHOOL,SECONDARY SCHOOL,COMPUTER,PUBLIC,TO BE UPDATED,CAPE EDUCATION DEPARTMENT(CED),310235,5451,TO BE UPDATED,1318859,WORCESTER GIMNASIUM,19.437308,-33.642061,WCED,174,WORCESTER,DC2,CAPE WINELANDS DISTRICT MUNICIPALITY,WC025,BREEDE VALLEY LOCAL MUNICIPALITY,10205012,12,10908000,NONE,NOT APPLICABLE,CAPE WINELANDS,05,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,CA,SCHOEMAN,,TULBAGH,STREET,TULBAGH STREET,,,WORCESTER ,,"TULBAGH STREET,WORCESTER ,",P.O.BOX 210,WORCESTER,6849,"P.O.BOX 210,WORCESTER,6849",0233470426,0713539513,RURAL,YES,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,130310235,130310235,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,WC0130310235,0,TO BE UPDATED,TO BE UPDATED,926,42,943,41,915,42,915,43,955,42,984,48,,,,TRUE,84,45,129
