NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,PED_Institution,PED_Name,DoE_Status,PED_Status,Sector,Type_DoE,Type_DoE_2,Phase_DoE,Phase_PED,Specialisation,OwnerLand,OwnerBuild,ExDept,PaypointNo,ComponentNo,Responsibility,ExamNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,CloseDate1,CloseReason1,CloseDate2,CloseReason2,TransDate,TransComm,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,cellno,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,MLComment1,MLComment2,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Verified_by_PEDs,Verfication_Comment,Verification_Date,DEM_Comment,NEIMSEMISN,DEM_CHKS,DEMCOM,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,GradeR_Lrns_2010,Snap_Learners_2011,Educator_Numbers_2011,GradeR_Lrns_2011,Snap_Learners_2012,Educator_Numbers_2012,GradeR_Lrns_2012,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS,ECD_SOCIALDEVELOPMEN_NO
106008159,0106008159,1,WC,ZIMELE EDUCARE CENTRE,ZIMELE,ZIMELE EDUCARE CENTRE,ZIMELE EDUCARE CENTRE,OPEN,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,TO BE UPDATED,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,PRE-PRIMARY,TO BE UPDATED,TO BE UPDATED,WESTERN CAPE EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,18.704625,-34.047624,TO BE UPDATED,TO BE UPDA,NEBO,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO EAST,05,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M.,MABUYA,31348,,,31348  ,KHAYELITSHAMAKHAYA,KHAYELITSHA MAKHAYA,KHAYELITSHA,7784,"31348,KHAYELITSHAMAKHAYA,KHAYELITSHA MAKHAYA,KHAYELITSHA,7784",PRIVATE BAG X15,SOMERSET WEST,7129,"PRIVATE BAG X15,SOMERSET WEST,7129",0213650055,0796423158,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,106008159,106008159,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,110,,,,,,,FALSE,,,,
124354848,0124354848,1,WC,ST. KONRADS PREPRIM.,ST. KONRADS,ST. KONRADS PREPRIM.,ST. KONRADS PREPRIM.,OPEN,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,TO BE UPDATED,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,PRE-PRIMARY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,354848,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,22.426795,-33.578535,TO BE UPDATED,170,OUDTSHOORN,DC4,EDEN DISTRICT MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,EDEN AND CENTRAL KAROO,08,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M.,LOTZ,,ADONIS,ROAD,ADONIS ROAD,,DYSSELDORP,DYSSELSDORP,6628,"ADONIS ROAD,DYSSELDORP,DYSSELSDORP,6628",P.O.BOX 2,DYSSELSDORP,6628,"P.O.BOX 2,DYSSELSDORP,6628",0442516056,0728340671,RURAL,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,124354848,124354848,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,50,,,,,,,FALSE,,,,
106007437,0106007437,1,WC,ETHEMBENI PREPRIM,ETHEMBENI,ETHEMBENI PREPRIM,ETHEMBENI PREPRIM,OPEN,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,TO BE UPDATED,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PRIVATE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,18.671149,-34.058916,WCED,TO BE UPDA,NEBO,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,TO BE UPDATED,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100098,98,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO EAST,04,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M.,LOLWANA,191,NCOMO,ROAD,191 NCOMO ROAD,,KHAYELITSHA HARARE,KHAYELITSHA,7784,"191 NCOMO ROAD,KHAYELITSHA HARARE,KHAYELITSHA,7784",POST OFFICE,"HARARE,KHAYELITSHA",7784,"POST OFFICE,HARARE,KHAYELITSHA,7784",0213632877,0823751533,URBAN,NOT APPLICABLE,NOT APPLICABLE,,Y,KHAYELITSHA,URBAN,02-Jan-00,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,106007437,106007437,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,84,2,,,,,,,,46,,,,,,,FALSE,,,,
138008105,0138008105,1,WC,WITTEKLIP DAGSORG,WITTEKLIP DAGSORG,WITTEKLIP DAGSORG,WITTEKLIP DAGSORG,OPEN,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,TO BE UPDATED,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,TO BE UPDATED,WESTERN CAPE EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,18.01064,-32.920185,WCED,72,VREDENDAL,DC1,WEST COAST DISTRICT MUNICIPALITY,TO BE UPDATED,SALDANHA BAY LOCAL MUNICIPALITY,10104002,2,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,WEST COAST,03,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M.,GEORGE,34,NACKERDIENRY,AVENUE,34 NACKERDIENRY AVENUE,,WITTEKLIP,VREDENBURG,7380,"34 NACKERDIENRY AVENUE,WITTEKLIP,VREDENBURG,7380",POST OFFICE,"WITTEKLIP,VREDENBURG",7380,"POST OFFICE,WITTEKLIP,VREDENBURG,7380",0227132466,0734930480,RURAL,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,138008105,138008105,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,15,,,,,,,FALSE,,,,
111008221,0111008221,1,WC,HELDERBERG KIDS,HELDERBERG,HELDERBERG KIDS,HELDERBERG KIDS,OPEN,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,TO BE UPDATED,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,PRE-PRIMARY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,18.838402,-34.106747,WCED,63,STRAND,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,TO BE UPDATED,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100083,83,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO EAST,06,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M.,FURTER,,MILL,,MILL,,WINSTON ESTATE,STRAND,7140,"MILL,WINSTON ESTATE,STRAND,7140",POST OFFICE,STRAND,7140,"POST OFFICE,STRAND,7140",0218535377,,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,111008221,111008221,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,21,,,,,,,FALSE,,,,
105301051,0105301051,1,WC,KILDARE PRE-PRIM.,KILDARE,KILDARE PRE-PRIM.,KILDARE PRE-PRIM.,OPEN,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,TO BE UPDATED,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PRIVATE,TO BE UPDATED,TO BE UPDATED,301051,5188,TO BE UPDATED,99,NOT APPLICABLE,18.456859,-33.974528,WCED,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100059,59,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO CENTRAL,01,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M.,FROUD,75,KILDARE,ROAD,75 KILDARE ROAD,,NEWLANDS,WYNBERG,7708,"75 KILDARE ROAD,NEWLANDS,WYNBERG,7708",POST OFFICE,NEWLANDS,7708,"POST OFFICE,NEWLANDS,7708",0216744360,0844159728,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,105301051,105301051,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,98,7,,,,,,,,22,,,,,,,FALSE,,,,
105008186,0105008186,1,WC,PIXIE PLAYLAND EDUCARE CENTRE,PIXIE PLAYLAND,PIXIE PLAYLAND EDUCARE CENTRE,PIXIE PLAYLAND EDUCARE CENTRE,OPEN,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,TO BE UPDATED,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,PRE-PRIMARY,TO BE UPDATED,TO BE UPDATED,WESTERN CAPE EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,18.446073,-34.062851,WCED,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100071,71,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO SOUTH,02,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M.,FREW,5,BROCKER,WAY,5 BROCKER WAY,,TOKAI,WYNBERG,7945,"5 BROCKER WAY,TOKAI,WYNBERG,7945",POST OFFICE,TOKAI,7975,"POST OFFICE,TOKAI,7975",0217124871,0781690036,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,105008186,105008186,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,10,,,,,,,FALSE,,,,
102301013,0102301013,1,WC,BOTHASIG ACVV PRE-PRIM.,BOTHASIG,BOTHASIG ACVV PRE-PRIM.,BOTHASIG ACVV PRE-PRIM.,OPEN,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,TO BE UPDATED,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,PRE-PRIMARY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,301013,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,18.532147,-33.864906,WCED,179,GOODWOOD,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100005,5,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO NORTH,04,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M.,FOURIE,6,ORANJE,,6 ORANJE ,,BOTHASIG,GOODWOOD,7441,"6 ORANJE,BOTHASIG,GOODWOOD,7441",POST OFFICE,BOTHASIG,7441,"POST OFFICE,BOTHASIG,7441",0215584314,0741892866,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,102301013,102301013,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,39,,,,,,,FALSE,,,,
109301087,0109301087,1,WC,KLEUTERBOSCH ACVV PRE-PRIM.,POOLS,KLEUTERBOSCH ACVV PRE-PRIM.,KLEUTERBOSCH ACVV PRE-PRIM.,OPEN,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,TO BE UPDATED,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,PRE-PRIMARY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,301087,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,18.856833,-33.932194,WCED,176,STELLENBOSCH,DC2,CAPE WINELANDS DISTRICT MUNICIPALITY,TO BE UPDATED,STELLENBOSCH LOCAL MUNICIPALITY,10204012,12,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,CAPE WINELANDS,01,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M.,BROWN,170,MERRIMAN,STREET,170 MERRIMAN STREET,,,STELLENBOSCH,7601,"170 MERRIMAN STREET,STELLENBOSCH,7601",P.O.BOX 2088,"DENNESIG,STELLENBOSCH",7601,"P.O.BOX 2088,DENNESIG,STELLENBOSCH,7601",0218832957,0828248431,RURAL,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,109301087,109301087,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,58,2,,,,,,,,17,,,,,,,FALSE,,,,
102008150,0102008150,1,WC,HUSAMI EDUCARE,HUSAMI,HUSAMI EDUCARE,HUSAMI EDUCARE,OPEN,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,TO BE UPDATED,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,PRE-PRIMARY,TO BE UPDATED,TO BE UPDATED,WESTERN CAPE EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,18.587213,-33.923356,WCED,179,GOODWOOD,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,TO BE UPDATED,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100025,25,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO NORTH,05,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M.,BAPOO,,CORNER HUSAMIAND YORK,ROAD,CORNER HUSAMIAND YORK ROAD,,CRAVENBY,PAROW,7504,"CORNER HUSAMIAND YORK ROAD,CRAVENBY,PAROW,7504",P.O.BOX  17124,RAVENSMEAD,7504,"P.O.BOX  17124,RAVENSMEAD,7504",0219324184,0828680206,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,102008150,102008150,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,50,,,,,,,FALSE,,,,
971103407,971103407,9,LP,MMAMINA PRE S,MMAMINA PRE S,MMAMINA PRE S,MMAMINA PRE S,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,ECD,PRIVATE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,28.12493,-23.56721,NEIMS 2007,96,MOKERONG,DC36,WATERBERG DISTRICT MUNICIPALITY,LIM362,LEPHALALE LOCAL MUNICIPALITY,93602007,7,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,02-Jan-00,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M M,Makhae,,MMATLADI,VILLAGE,MMATLADI VILLAGE,,SHONGOANE,LEPHALALE,0555,"MMATLADI VILLAGE,SHONGOANE,LEPHALALE,0555",P.O.BOX  536,LEPHALALE,0555,"P.O.BOX  536,LEPHALALE,0555",,072 102 6744,TO BE UPDATED,NO,TO BE UPDATED,,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,,99,FALSE,FALSE,NOT MOVED,TO BE UPDATED,LP,LP,971103407,971103407,TO BE UPDATED,TO BE UPDATED,02-Jan-00,NOT MOVED,LP971103407,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,,,,,,,,FALSE,,,,
971104502,971104502,9,LP,AGANNANG PRE S,AGANNANG PRE S,AGANNANG PRE S,AGANNANG PRE S,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,ECD,PRIVATE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,27.38786,-24.57745,NEIMS 2007,8,THABAZIMBI,DC36,WATERBERG DISTRICT MUNICIPALITY,LIM361,THABAZIMBI LOCAL MUNICIPALITY,93601010,10,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,02-Jan-00,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M L,Motshabi,1143,CHRIS HANI,STREET,1143 CHRIS HANI STREET,,REGOROGILE,THABAZIMBI,0380,"1143 CHRIS HANI STREET,REGOROGILE,THABAZIMBI,0380",P.O.BOX 2510,BELA BELA,0380,"P.O.BOX 2510,BELA BELA,0380",,073 318 5086,TO BE UPDATED,NO,TO BE UPDATED,,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,,99,FALSE,FALSE,NOT MOVED,TO BE UPDATED,LP,LP,971104502,971104502,TO BE UPDATED,TO BE UPDATED,02-Jan-00,NOT MOVED,LP971104502,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,,,,,,,,FALSE,,,,
971103310,971103310,9,LP,MORONGWA PRE S,MORONGWA PRE S,MORONGWA PRE S,MORONGWA PRE S,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,ECD,PRIVATE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,27.9913,-23.21118,NEIMS 2007,96,MOKERONG,DC36,WATERBERG DISTRICT MUNICIPALITY,LIM362,LEPHALALE LOCAL MUNICIPALITY,93602010,10,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,02-Jan-00,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M A,Makoga,,MADIBANENG,VILLAGE,MADIBANENG VILLAGE,,SELEKA,TOMBOURKE,0621,"MADIBANENG VILLAGE,SELEKA,TOMBOURKE,0621",P.O.BOX 31,TOMBURKE,0621,"P.O.BOX 31,TOMBURKE,0621",,076 222 9761,TO BE UPDATED,NO,TO BE UPDATED,,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,,99,FALSE,FALSE,NOT MOVED,TO BE UPDATED,LP,LP,971103310,971103310,TO BE UPDATED,TO BE UPDATED,02-Jan-00,NOT MOVED,LP971103310,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,,,,,,,,FALSE,,,,
200800939,800939,2,EC,MTUMBANE PRE-PRIMARY,MTUMBANE,MTUMBANE PRE-PRIMARY,MTUMBANE PRE-PRIMARY,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,TO BE UPDATED,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,TO BE UPDATED,TO BE UPDATED,134347,134347,TO BE UPDATED,99,NOT APPLICABLE,29.53262,-31.64561,NEIMS 2007,TO BE UPDA,NEBO,DC15,OLIVER TAMBO DISTRICT MUNICIPALITY,EC154,PORT ST JOHNS LOCAL MUNICIPALITY,21504006,6,23308000,NONE,NOT APPLICABLE,LIBODE,CIRCUIT 14,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M .N,NDAYI,,,,,,,PORT ST JOHNS,5120,"MTUMBANE PRE-PRIMARY,MTUMBANE LOCATION,PORT ST JOHNS,5120",P.O.BOX 142,PORT ST JOHNS,5120,"P.O.BOX 142,PORT ST JOHNS,5120",,0823515378,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,Y,O.R.TAMBO,RURAL,01-Jan-83,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,EC,EC,200800939,200800939,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,EC800939,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,40,,,,,,,FALSE,,,,
600102497,102497,6,NW,GAEBEE,GAEBEE,GAEBEE PRE PRIMARY SCHOOL,GAEBEE PRE PRIMARY SCHOOL,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,TO BE UPDATED,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,BOPHUTATSWANA(BOP),962016,962016,TO BE UPDATED,99,NOT APPLICABLE,26.48222,-25.25603,NEIMS 2007,91,MADIKWE,DC37,BOJANALA DISTRICT MUNICIPALITY,NW375,MOSES KOTANE LOCAL MUNICIPALITY,63705004,4,605224001,BRAKKUIL,BOJANALA,KGETLENG RIVER,KGETLENG,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M .I,MODISANE,,BRAKKUIL,VILLAGE,BRAKKUIL VILLAGE,,BRAKKUIL,MOKGAUTSISTAT,2844,"BRAKKUIL VILLAGE,BRAKKUIL,MOKGAUTSISTAT,2844",P.O.BOX 342,MOKGAOTSISTAD,2854,"P.O.BOX 342,MOKGAOTSISTAD,2854",0839507719,0839507719,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,NW,NW,600102497,600102497,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,NW102497,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,,,,,,,,FALSE,,,,
800034577,800034577,8,MP,SAKHILE EARLY LEARNING CENTRE,SAKHILEG,SAKHILE EARLY LEARNING CENTRE,SAKHILE EARLY LEARNING CENTRE,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,TO BE UPDATED,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PRIVATE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDA,800034577,99,NOT APPLICABLE,28.7285,-25.37818,NEIMS 2007,272,MKOBOLA,DC31,NKANGALA DISTRICT MUNICIPALITY,MP315,THEMBISILE LOCAL MUNICIPALITY,83105019,19,TO BE UPDATED,TO BE UPDATED,NKANGALA,NOT APPLICABLE,KWAMHLANGANE,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M .G,MASOMBUKAMIZA,,,,,,KAMEELPOORTNEK A,KWAMAHLANGA,1022,"KAMEELPOORTNEK A,KWAMAHLANGA,1022",P.O.BOX 2644,KWAMHLANGA,1022,"P.O.BOX 2644,KWAMHLANGA,1022",0722063218,0722063218,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,MP,MP,800034577,800034577,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,MP800034577,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,15,,,,,,,FALSE,,,,
600104073,104073,6,NW,RYAN EARLY LEARNING,RYAN,RYAN EARLY LEARNNG,RYAN EARLY LEARNNG,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,TO BE UPDATED,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,899084,899084,TO BE UPDATED,99,NOT APPLICABLE,26.07951,-25.54007,NEIMS 2007,6,MARICO,DC38,CENTRAL DISTRICT MUNICIPALITY,NW385,RAMOTSHERE MOILOA LOCAL MUNICIPALITY,63805015,15,TO BE UPDATED,TO BE UPDATED,NGAKA MODIRI MOLEMA,ZEERUST,ZEERUST,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M .E,SMITH,3,PARK,STREET,3 PARK STREET,,,ZEERUST,2865,"3 PARK STREET,ZEERUST,2865",P.O.BOX 372,ZEERUST,2865,"P.O.BOX 372,ZEERUST,2865",0186421802,0827842751,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,NW,NW,600104073,600104073,YES,DECEMBER 2007 SUBMISSION,01-Dec-07,NOT MOVED,NW104073,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,17,,,,,,,FALSE,,,,
