NatEmis,EmisNo,ProvinceCD,Province,Institution_Name,Name,Status,Sector,Type_DoE,Phase_DoE,Specialisation,OwnerLand,OwnerBuildings,ExDept,PaypointNo,ComponentNo,ResponsibilityCode,ExamNo,New_ExamsNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal Code,StreetAddress,Box_P_Bag,Post Office,Box_Bag Postal_Code,PostalAddress,Telephone,Facsimile,cellno,Urban_Rural,Section21,Section21_Funct,Quintile,NAS,NodalArea,NAT,RegistrationDate,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,Snap_Learners_2011,Educator_Numbers_2011,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS
106008233,0106008233,1,WC,CENTRE OF SCIENCE AND TECHNOLOGY,OF SCIENCE AND TECHNOLOGY,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,GIFTED,PUBLIC,PUBLIC,WESTERN CAPE EDUCATION DEPARTMENT,99,TO BE UPDA,TO BE UPDATED,4448,1364448,CENTRE OF SCIENCE AND TECHNOLOGY,18.65423453,-34.04957819,WCED,TO BE UPDA,TO BE UPDATED,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,TO BE UPDATED,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100099,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO SOUTH,TO BE UPDATED,P.,COOPER,50,SINQOLAMTHI,WAY,50 SINQOLAMTHI  WAY,,KHAYELITSHA,MITCHELL'S PLAIN,,"50 SINQOLAMTHI WAY,KHAYELITSHA,MITCHELL'S PLAIN,",P.O.BOX 112,KHAYELITSHA,"P.O.BOX 112,KHAYELITSHA,7784","P.O.BOX 112,KHAYELITSHA,7784",0213619259,0213619259,0834113243,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,Y,KHAYELITSHA,URBAN,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,277,48,,,,FALSE,,,
700400170,700400170,7,GT,SCHOOL OF TRANSFORMATION,OF TRANSFORMATION,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,PRIMARY SCHOOL,PRIMARY SUBJECTS,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.2546,-26.2281,GDE2010,TO BE UPDA,TO BE UPDATED,EKU,EKHURULENI METROPOLITAN MUNICIPALITY,EKU,EKURHULENI METROPOLITAN MUNICIPALITY,79300032,32,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,EKURHULENI NORTH,TO BE UPDATED,L.C,POTGIETER,316,TRICHARDS,ROAD,316 TRICHARDS  ROAD,,PARKDENE,BOKSBURG,,"316 TRICHARDS ROAD,PARKDENE,BOKSBURG,",P.O.BOX 5409,MEYERSDAL,"P.O.BOX 5409,MEYERSDAL,1448","P.O.BOX 5409,MEYERSDAL,1448",0118925597,0866161100,0823772027,URBAN,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,02-Nov-06,NO,0,FALSE,FALSE,TO BE UPDATED,,,16,4,,,,,64,34,,,,FALSE,,,
700350397,350397,7,GT,OLYMPIA PARKSKOOL,OLYMPIA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MILD AND MODERATELY HANDICAPPED,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),905008,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,8350397,NOT APPLICABLE,28.4334883338,-26.2479733336,GDE2009,270,KEMPTON PARK,EKU,EKHURULENI METROPOLITAN MUNICIPALITY,EKU,EKURHULENI METROPOLITAN MUNICIPALITY,79300075,75,77323002,BARKERTON EXT 4,NOT APPLICABLE,GAUTENG EAST,TO BE UPDATED,F. P,GILDENHUYS,,C/O FIRST & PLANTATION,ROAD,C/O FIRST & PLANTATION  ROAD,,GEDULD,SPRINGS,1559,"C/O FIRST & PLANTATION ROAD,GEDULD,SPRINGS,1559",P.O. BOX 51,SPRINGS,"P.O. BOX 51,SPRINGS,1560","P.O. BOX 51,SPRINGS,1560",0118113895,0118116140,0782261700,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,598,263,,,,FALSE,,,
118447846,0118447846,1,WC,OLYMPIA SKOOL,OLYMPIA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MILD AND MODERATELY HANDICAPPED,PUBLIC,PUBLIC,TO BE UPDATED,447846,40289,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,22.46528467,-34.03474522,WCED,55,GEORGE,DC4,EDEN DISTRICT MUNICIPALITY,WC048,KNYSNA LOCAL MUNICIPALITY,10404016,16,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,EDEN AND CENTRAL KAROO,CIRCUIT3,P .A,MAREE,,OLYMPICRYLAAN,AVENUE,OLYMPICRYLAAN  AVENUE,,,PACALTSDORP,,"OLYMPICRYLAAN AVENUE,PACALTSDORP,",PRIVAATSAK X7004,PACALTSDORP,"PRIVAATSAK X7004,PACALTSDORP,6534","PRIVAATSAK X7004,PACALTSDORP,6534",0448780357,0448780339,0845881388,RURAL,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,495,117,,,,FALSE,,,
700400323,400323,7,GT,OLYMPIA PARK KWA-THEMA,OLYMPIA PARK,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDA,TO BE UPDATED,99,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GAUTENG EAST,TO BE UPDATED,MW,MTHEMBU,1487,SAM NGEMA,LOCATION,1487 SAM NGEMA  LOCATION,,,SPRINGS,1575,"1487 SAM NGEMA LOCATION,SPRINGS,1575",,,1575,Posbus 57,0117365202,,0834345708,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,695,73,,,,FALSE,,,
600102393,102393,6,NW,OOM PAULSKOOL,OOM PAUL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MILD AND MODERATELY HANDICAPPED,PUBLIC,PUBLIC,BOPHUTATSWANA(BOP),89135,89135,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,27.25296,-25.6754,NEIMS 2007,201,RUSTENBURG,DC37,BOJANALA DISTRICT MUNICIPALITY,NW373,RUSTENBURG LOCAL MUNICIPALITY,63703014,14,60315019,RUSTENBURG CENTRAL,BOJANALA,RUSTENBURG,RUSTENBURG,V.A,VAN OUDTSHOORN,42,42 LUCAS,STREET,42 42 LUCAS  STREET,,,RUSTENBURG,0300,"42 42 LUCAS STREET,RUSTENBURG,0300",PRIVATE BAG X71041,RUSTENBURG,"PRIVATE BAG X71041,RUSTENBURG,0300","PRIVATE BAG X71041,RUSTENBURG,0300",0145922003,0145924039,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,401,157,,,,FALSE,,,
500244089,244089,5,KZ,OPEN AIR,OPEN AIR,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,PHYSICAL DISABILITY,PUBLIC,TO BE UPDATED,HOUSE OF ASSEMBLY(HOA),70083,72002,TO BE UPDATED,5411271,5411124,OPEN AIR HIGH SCHOOL,30.99484,-29.86732,NEIMS 2007,34,DURBAN,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200033,33,57218048,GLENWOOD,ETHEKWINI,UMLAZI,CHATSWORTH,MRS.F.A,HARTLEY,241,FRERE,ROAD,241 FRERE ROAD,,,DURBAN,4007,"241 FRERE ROAD,DURBAN,4007",PRIVATE BAG X05,BEREA,"PRIVATE BAG X05,BEREA,4001","PRIVATE BAG X05,BEREA,4001",0312051277,0312051280,0825411135,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,254,92,,,,FALSE,,,
500244126,244126,5,KZ,OPEN GATE,OPEN GATE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,99,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,30.38575,-29.58918,NEIMS 2007,226,PIETERMARITZBURG,DC22,UMGUNGUNDLOVU DISTRICT MUNICIPALITY,KZN225,THE MSUNDUZI LOCAL MUNICIPALITY,52205032,32,TO BE UPDATED,TO BE UPDATED,UMGUNGUNDLOVU,UMGUNGUNDLOVU,MIDLANDS,E.H,HEMMING,535,BOOM,STREET,535 BOOM STREET,,,PIETERMARITZBURG,,"535 BOOM STREET,PIETERMARITZBURG,",P.O.BOX 8539,CUMBERWOOD,"P.O.BOX 8539,CUMBERWOOD,3235","P.O.BOX 8539,CUMBERWOOD,3235",0333425281,0333425281,0827861699,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,243,74,,,,FALSE,,,
444712084,44712084,4,FS,ORION,ORION,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MILD AND MODERATELY HANDICAPPED,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),131221,195402,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,26.739463,-27.971745,FSED 2007,314,WELKOM,DC18,LEJWELEPUTSWA DISTRICT MUNICIPALITY,FS184,MATJHABENG LOCAL MUNICIPALITY,41804033,33,41022006,JIM FOUCHE PARK,NOT APPLICABLE,LEJWELEPUTSWA,CIRCUIT9,H.J.J,BURGER,,1 ZEBRA,STREET,1 ZEBRA  STREET,,,WELKOM,9460,"1 ZEBRA STREET,WELKOM,9460",P.O.BOX  705,WELKOM,"P.O.BOX  705,WELKOM,9460","P.O.BOX  705,WELKOM,9460",0573527166,0573527167,0824499004,URBAN,YES,ABCDE,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,310,19,229,19,258,,242,100,,,,FALSE,,,
800017814,800017814,8,MP,OSIZWENI SPECIAL SCHOOL,OSIZWENI,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,TO BE UPDATED,DEPARTMENT OF EDUCATION AND TRAINING(DET),200046,200046,800017814,NOT APPLICABLE,,NOT APPLICABLE,28.91928,-26.3743,NEIMS 2007,212,HOEVELDRIFT,DC30,GERT SIBANDE DISTRICT MUNICIPALITY,MP307,GOVAN MBEKI LOCAL MUNICIPALITY,83007001,99,TO BE UPDATED,TO BE UPDATED,GERT SIBANDE,NOT APPLICABLE,HIGHVELDRIDGE WEST,K,REDDY,999,NORDA,STREET,999 NORDA STREET,,LESLIE,,2265,"999 NORDA STREET,LESLIE,2265",P.O.BOX 357,LESLIE,"P.O.BOX 357,LESLIE,2265","P.O.BOX 357,LESLIE,2265",0176830471,0176830121,0823251385,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01-Aug-92,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,71,33,,,,FALSE,,,
105447900,0105447900,1,WC,OTTERY JEUGSORG EN ONDERWYSSENTRUM,OTTERY JEUGSORG,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,447900,40292,TO BE UPDATED,9906,,OTTERY JEUGSORG EN ONDERWYSSENTRUM,18.49966929,-34.02012824,WCED,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100063,63,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO CENTRAL,CIRCUIT5,M.,MAHADICK,,PLANTASIE 175,ROAD,PLANTASIE 175  ROAD,,OTTERY,WYNBERG,,"PLANTASIE 175 ROAD,OTTERY,WYNBERG,",PRIVAATSAK X4,OTTERY,"PRIVAATSAK X4,OTTERY,7808","PRIVAATSAK X4,OTTERY,7808",0217033030,0217037790,084 666 0606,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,38,121,,,,FALSE,,,
107315609,0107315609,1,WC,PAARL-SKOOL,PAARL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,CEREBRAL PALSY & LEARNING DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,315609,5974,TO BE UPDATED,4475,,PAARL-SKOOL,18.68920344,-33.86748007,WCED,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100102,102,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO SOUTH,CIRCUIT2,J.M,BASSON,,ROGLAND,STREET,ROGLAND  STREET,,BRACKENFELL CENTRAL,BELLVILLE,,"ROGLAND STREET,BRACKENFELL CENTRAL,BELLVILLE,",POSBUS 140,BRACKENFELL,"POSBUS 140,BRACKENFELL,7561","POSBUS 140,BRACKENFELL,7561",0219815555,0219817833,0829226759,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,325,178,,,,FALSE,,,
108447870,0108447870,1,WC,PAARL VAARDIGHEIDSKOOL,PAARL VAARDIGHEID,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MILD AND MODERATELY HANDICAPPED,PUBLIC,PUBLIC,TO BE UPDATED,447870,40288,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,18.95531357,-33.76820989,WCED,176,STELLENBOSCH,DC2,CAPE WINELANDS DISTRICT MUNICIPALITY,WC024,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,10203015,15,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO NORTH,CIRCUIT2,K.,MATEWANE,,SIMONDIUM,ROAD,SIMONDIUM  ROAD,,,PAARL,,"SIMONDIUM ROAD,PAARL,",POSBUS X6004,SUIDER-PAARL,"POSBUS X6004,SUIDER-PAARL,7670","POSBUS X6004,SUIDER-PAARL,7670",0218632043,0218632044,0782115746,RURAL,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,284,80,,,,FALSE,,,
700121665,121665,7,GT,PACE SECONDARY SCHOOL,PACE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SCHOOL OF FOCUS LEARNING,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),99,TO BE UPDA,TO BE UPDATED,121665,8121665,PACE SECONDARY PRIVATE SCHOOL,27.8549866662,-26.2397816664,GDE2009,322,SOWETO,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400046,46,77426014,JABULANI,NOT APPLICABLE,JOHANNESBURG CENTRAL,TO BE UPDATED,M. D,ZIMBA,1340,BENDILE,ROAD,1340 BENDILE  ROAD,,SOWETO,JOHANNESBURG,1868,"1340 BENDILE ROAD,SOWETO,JOHANNESBURG,1868",PRIVATE BAG X11,KWAXUMA,"PRIVATE BAG X11,KWAXUMA,1868","PRIVATE BAG X11,KWAXUMA,1868",0119325381,0119325385,0824605362,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01-Dec-03,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,641,130,,,,FALSE,,,
200201067,201067,2,EC,PARKSIDE TRAINING CENTRE,PARKSIDE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SPECIAL NEEDS EDUCATION,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,99,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC12,AMATOLE DISTRICT MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,EAST LONDON,TO BE UPDATED,THE,MANAGER,,BEACONBAY,,BEACONBAY,,EASTLONDON,,5200,"BEACONBAY ,EASTLONDON,5200",P.O.BOX 14151,EASTLONDON,"P.O.BOX 14151,EASTLONDON,5200","P.O.BOX 14151,EASTLONDON,5200",0437485749,0437485750,0832330007,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01-Jan-06,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,,,,,,FALSE,,,
200100610,100610,2,EC,PE DEAF ASSOCIATION,PE DEAF ASSOCIATION,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,HEARING IMPAIRMENT,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,25.61386,-33.96356,GEOCODE 2010 GOOGLE EARTH,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,NELSON MANDELA BAY METROPOLITAN MUNICIPALITY,29500005,5,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,PORT ELIZABETH,TO BE UPDATED,THE,MANAGER,55,PEARSON,STREET,55 PEARSON STREET,CENTRAL,CENTRAL,PORT ELIZABETH,,"55 PEARSON STREET,CENTRAL,CENTRAL,PORT ELIZABETH,",P.O.BOX 12944,CENTRALHILL,"P.O.BOX 12944,CENTRALHILL,6006","P.O.BOX 12944,CENTRALHILL,6006",,0415851273,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,,,,,,FALSE,,,
800017962,800017962,8,MP,PELONOLO SPECIAL SCHOOL,PELONOLO,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,BOPHUTATSWANA(BOP),300042,300042,800017962,NOT APPLICABLE,,NOT APPLICABLE,28.79697,-25.00824,NEIMS 2007,207,MORETELE,DC31,NKANGALA DISTRICT MUNICIPALITY,MP316,DR JS MOROKA LOCAL MUNICIPALITY,83106022,22,TO BE UPDATED,TO BE UPDATED,NKANGALA,NOT APPLICABLE,MARAPYANE,D.M,KOMANE,2112A,,STAND,2112A  STAND,GA SIBIDI SECTION,MARAPYANE,HAMMANSKRAAL,,"2112A STAND,GA SIBIDI SECTION,MARAPYANE,HAMMANSKRAAL,",P.O.BOX 173,SKILPADFONTEIN,"P.O.BOX 173,SKILPADFONTEIN,0431","P.O.BOX 173,SKILPADFONTEIN,0431",0127243150,0127243872,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01-May-96,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,94,33,,,,FALSE,,,
500247123,247123,5,KZ,PETER PAN,PETER PAN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,99,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,30.40524,-29.63548,NEIMS 2007,226,PIETERMARITZBURG,DC22,UMGUNGUNDLOVU DISTRICT MUNICIPALITY,KZN225,THE MSUNDUZI LOCAL MUNICIPALITY,52205037,37,TO BE UPDATED,TO BE UPDATED,UMGUNGUNDLOVU,UMGUNGUNDLOVU,PIETERMARITZBURG,E.J,HANSEN,,CROFT,ROAD,CROFT ROAD,,SCOTTSVILLE,NATAL,3209,"CROFT ROAD,SCOTTSVILLE,NATAL,3209",PRIVATE BAG X2,SCOTTSVILLE,"PRIVATE BAG X2,SCOTTSVILLE,3209","PRIVATE BAG X2,SCOTTSVILLE,3209",0333866318,0333866318,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,161,60,,,,FALSE,,,
994401200,994401200,9,LP,PFUNANANI SPECIAL SCHOOL FOR LEARNERS WITH EDUCATIONAL DISABILITY,PFUNANANI,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,99,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,30.72602,-23.31699,NEIMS 2007,109,GIYANI,DC33,MOPANI DISTRICT MUNICIPALITY,LIM331,GREATER GIYANI LOCAL MUNICIPALITY,93301012,12,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,MOPANI,MANOMBE,M .J,NYAMBI,,,,,,,GIYANISECTIONA,0826,"GIYANISECTIONA,0826",P.O.BOX 6518,GIYANI,"P.O.BOX 6518,GIYANI,0826","P.O.BOX 6518,GIYANI,0826",0158122782,0158122783,0833470672,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,489,113,,,,FALSE,,,
922223378,922223378,9,LP,PHATLAPHADIMA SCHOOL,PHATLAPHADIMA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,980008,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,29.13429,-23.92892,NEIMS 2007,101,SESHEGO,DC35,CAPRICORN DISTRICT MUNICIPALITY,LIM352,AGANANG LOCAL MUNICIPALITY,93502013,13,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,CAPRICORN,MAUNE,R,MOHLABI,,,STAND,STAND,,MANDELA,POLOKWANE,0743,"STAND,MANDELA,POLOKWANE,0743",P.O.BOX433,MASHASHANE,"P.O.BOX433,MASHASHANE,0743","P.O.BOX433,MASHASHANE,0743",0152241204,0152241202,0837342734,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,101,36,,,,FALSE,,,
700912394,700912394,7,GT,PHELANG SPECIAL SCHOOL,PHELANG,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,99,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.2647516663,-25.3883916664,GDE2009,207,MORETELE,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600074,74,67607000,NONE,NOT APPLICABLE,TSHWANE NORTH,TO BE UPDATED,J.M,MAUBANE,1823,ROCKVILLE,STAND,1823 ROCKVILLE  STAND,,TEMBA,PRETORIA,0400,"1823 ROCKVILLE STAND,TEMBA,PRETORIA,0400",POST OFFICE 0400,HAMMANSKRAAL,"POST OFFICE 0400,HAMMANSKRAAL,0400","POST OFFICE 0400,HAMMANSKRAAL,0400",0127174697,0127174697,0825528157,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,93,28,,,,FALSE,,,
