NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,DoE_Status,Sector,Type_DoE,Type_DoE_2,Phase_DoE,Specialisation,OwnerLand,OwnerBuild,ExDept,PaypointNo,ComponentNo,Responsibility,ExamNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,GIS_InCorrect,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,cellno,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,MLComment1,MLComment2,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Verified_by_PEDs,Verfication_Comment,Verification_Date,DEM_Comment,NEIMSEMISN,DEM_CHKS,DEMCOM,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,GradeR_Lrns_2010,Snap_Learners_2011,Educator_Numbers_2011,GradeR_Lrns_2011,Snap_Learners_2012,Educator_Numbers_2012,GradeR_Lrns_2012,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS,ECD_SOCIALDEVELOPMEN_NO
700400551,400551,7,GT,SOWLE CENTRE,SOWLE CENTRE,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,COMBINED SCHOOL,TO BE UPDATED,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,28.307793,-26.116852,GDE2010,99,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,EKURHULENI NORTH,NOT APPLICABLE,THE,MANAGER,95,,,95,BENONI SMALL FARMS,BENONI,BENONI,1501,,PRIVATE BAG X43,BENONI,1500,"PRIVATE BAG X43,BENONI,1500",0768130237,0829213571,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,TO BE UPDATED,,,0,FALSE,FALSE,,,,,,,TO BE UPDATED,,,,,,,TO BE UPDATED,,,,,,,,,,,,,,,,,,,FALSE,,,,
700121772,121772,7,GT,SPARROW COMBINED,SPARROW COMBINED,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,ORDINARY SCHOOL,PRIVATE,PRIVATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,27.985095046,-26.1717976612,GDE2010,99,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400058,58,77409281,VILLAGE MAIN,NOT APPLICABLE,JOHANNESBURG NORTH,NOT APPLICABLE,H,GOVENDER,,CORNEROFGERTYANDHERMANS,ROAD,CORNEROFGERTYANDHERMANS ROAD,,SOPHIATOWN,JOHANNESBURG,2006,"CORNEROFGERTYANDHERMANS ROAD,SOPHIATOWN,JOHANNESBURG,2006",P.O.BOX 91600,AUCKLANDPARK,2006,"P.O.BOX 91600,AUCKLANDPARK,2006",0116733558,0721929248,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700121772,700121772,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,359,24,,,,,,,,FALSE,,,,
700140368,140368,7,GT,ST BARNABAS COLLEGE,ST BARNABAS COLLEGE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SCHOOL OF FOCUS LEARNING,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),910156,910156,TO BE UPDATED,8140368,ST BARNABAS COLLEGE,27.951921667,-26.1898700004,GDE2010,99,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400082,82,77409026,BOSMONT,NOT APPLICABLE,JOHANNESBURG NORTH,NOT APPLICABLE,HR,CAROLUS,34,LANGEBERG,AVENUE,34 LANGEBERG AVENUE,,BOSMONT,JOHANNESBURG,2112,"34 LANGEBERG AVENUE,BOSMONT,JOHANNESBURG,2112",P.O.BOX 88188,NEWCLARE,2112,"P.O.BOX 88188,NEWCLARE,2112",0114742055,0722340462,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,01/12/2003,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700140368,700140368,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,GP140368,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,405,28,,,,,,,,FALSE,,,,
500275428,275428,5,KZ,ST CHRISTOPHER'S,ST CHRISTOPHER'S,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,KWAZULU NATAL EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,30.36512,-29.60634,NEIMS 2007,99,226,PIETERMARITZBURG,DC22,UMGUNGUNDLOVU DISTRICT MUNICIPALITY,KZN225,THE MSUNDUZI LOCAL MUNICIPALITY,52205027,27,51109040,PIETERMARITZBURG CENTRAL,UMGUNGUNDLOVU,UMGUNGUNDLOVU,MIDLANDS,P,LOUW,70,PINE,STREET,70 PINE STREET,,,PIETERMARITZBURG,3200,"70 PINE STREET,PIETERMARITZBURG,3200",PRIVATE BAG X9080,PIETERMARITZBURG,3200,"PRIVATE BAG X9080,PIETERMARITZBURG,3200",0333454686,0836760883,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,KZ,KZ,500275428,500275428,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,KZ275428,0,TO BE UPDATED,TO BE UPDATED,,,172,16,,,,,,140,13,,,,,,,,FALSE,,,,
500276131,276131,5,KZ,ST MARTIN DE PORRES COMPREHENSIVE,ST MARTIN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,HEARING IMPAIRMENT,PUBLIC,PUBLIC,TO BE UPDATED,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,5312256,NOT APPLICABLE,30.4527,-30.74021,NEIMS 2007,99,37,PORT SHEPSTONE,DC21,UGU DISTRICT MUNICIPALITY,KZN216,HIBISCUS COAST LOCAL MUNICIPALITY,52106018,18,TO BE UPDATED,TO BE UPDATED,UMGUNGUNDLOVU,PORT SHEPSTONE,SAYIDI,K.N,NAIK,21,AIKEN,STREET,21 AIKEN STREET,,,PORT SHEPSTONE,4240,"21 AIKEN STREET,PORT SHEPSTONE,4240",PRIVATE BAG X893,PORT SHEPSTONE,4240,"PRIVATE BAG X893,PORT SHEPSTONE,4240",0396825725,0837894772,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,Y,UGU,RURAL,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,KZ,KZ,500276131,500276131,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,KZ276131,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,329,33,,,,,,,,FALSE,,,,
200201025,201025,2,EC,ST PATRICK'S SCHOOL,ST PATRICK'S,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,TO BE UPDATED,TO BE UPDATED,114531,114531,TO BE UPDATED,99,NOT APPLICABLE,27.38844,-32.8958,NEIMS 2007,99,156,KING WILLIAM'S TOWN,DC12,AMATOLE DISTRICT MUNICIPALITY,EC125,BUFFALO CITY LOCAL MUNICIPALITY,21205036,36,21431006,GINSBERG,NOT APPLICABLE,KING WILLIAMS TOWN,CIRCUIT 15,S.P,HLOPE,3,STAND,STREET,3 STAND STREET,,GINSBERG,KING WILLIAMS TOWN,5600,"2 STAND STREET,GINSBERG LOCATION,KING WILLIAMS TOWN,5600",PRIVATE BAG X7484,KING WILLIAMS TOWN,5600,"PRIVATE BAG X7484,KING WILLIAMS TOWN,5600",0436425476,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1947,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,EC,EC,200201025,200201025,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC201025,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,190,14,,,,,,,,FALSE,,,,
500276760,276760,5,KZ,ST RAPHAELS SPECIAL,ST RAPHAE ECIAL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,PHYSICAL DISABILITY,PUBLIC,TO BE UPDATED,TO BE UPDATED,84625,80943,TO BE UPDATED,99,NOT APPLICABLE,30.95,-29.91543,NEIMS 2007,99,34,DURBAN,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200064,64,TO BE UPDATED,TO BE UPDATED,ETHEKWINI,UMLAZI,PHUMELELAUMLAZI,MR.R.E,PEFFER,18,COULTER,PLACE,18 COULTER PLACE,,WOODLANDS,DURBAN,4001,"18 COULTER PLACE,WOODLANDS,DURBAN,4001",P.O.BOX 53345,YELLOWWOOD PARK,4001,"P.O.BOX 53345,YELLOWWOOD PARK,4001",0314691077,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,KZ,KZ,500276760,500276760,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,KZ276760,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,222,20,,,,,,,,FALSE,,,,
200200819,200819,2,EC,ST THOMAS,ST THOMAS,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,HEARING IMPAIRMENT,PUBLIC,TO BE UPDATED,TO BE UPDATED,114532,114532,TO BE UPDATED,4193096,NOT APPLICABLE,27.37048,-32.69726,ECED2007,99,158,ZWELITSHA,DC12,AMATOLE DISTRICT MUNICIPALITY,EC125,BUFFALO CITY LOCAL MUNICIPALITY,21205036,36,21445001,TYUSHA,NOT APPLICABLE,KING WILLIAMS TOWN,CIRCUIT 11,P.N,MAKU,,WOODLANDS,MISSION,WOODLANDS MISSION,,KINGWILLIAMS TOWN,KING WILLIMS TOWN,5600,",WOODLANDS MISSION,KING WM'S TOWN,",P.O.BOX 275,KING WILLIAMS TOWN,5600,"P.O.BOX 275,KING WILLIAMS TOWN,5600",0436831214,0833427625,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1962,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,EC,EC,200200819,200200819,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC200819,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,257,33,,,,,,,,FALSE,,,,
700151654,151654,7,GT,ST VINCENT SCHOOL,ST VINCENT SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,DEAF,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),909008,909008,TO BE UPDATED,8151654,NOT APPLICABLE,28.0448349999,-26.1401766668,GDE2010,99,204,PRETORIA,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400074,74,60301000,NONE,NOT APPLICABLE,JOHANNESBURG EAST,NOT APPLICABLE,IG,PARKIN,158,OXFORD,ROAD,158 OXFORD ROAD,,MELROSE,JOHANNESBURG,2196,"158 OXFORD ROAD,MELROSE,JOHANNESBURG,2196",PRIVATE BAG X15,SAXONWOLD,2196,"PRIVATE BAG X15,SAXONWOLD,2196",0117885430,0718775194,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700151654,700151654,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,GP151654,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,264,35,,,,,,,,FALSE,,,,
102316490,0102316490,1,WC,ST. JOSEPH'S SCHOOL,ST.JOSEPH'S TEHUIS,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,HOSPITAL SCHOOL,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,316490,936,TO BE UPDATED,99,NOT APPLICABLE,18.57380826,-33.96398849,WCED,99,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100031,31,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO CENTRAL,03,CM,PAULSE,,PALLOTTI,ROAD,PALLOTTI ROAD,CAFDA VILLAGE,MONTANA,CAPE TOWN,7450,"PALLOTTI ROAD,CAFDA VILLAGE,MONTANA,CAPE TOWN ,7450",P.O.BOX 21,HOWARD PLACE,7450,"P.O.BOX 21,HOWARD PLACE,7450",0219351369,0727367695,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,102316490,102316490,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0102316490,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,218,19,,,,,,,,FALSE,,,,
500277574,277574,5,KZ,STANGER TRAINING CENTRE,STANGER TRAINING,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,31.25585,-29.33103,NEIMS 2007,99,32,LOWER TUGELA,DC29,ILEMBE DISTRICT MUNICIPALITY,KZN292,KWADUKUZA LOCAL MUNICIPALITY,52902013,13,TO BE UPDATED,TO BE UPDATED,ETHEKWINI,ILEMBE,LOWERTUGELA,MR.K.P,HIRA,5565,,PLOT,5565  PLOT,,,STANGER,4450,"5565  PLOT,STANGER,4450",P.O.BOX 1423,KWADUKUZA,4450,"P.O.BOX 1423,KWADUKUZA,4450",0325525498,0833755060,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,KZ,KZ,500277574,500277574,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,KZ277574,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,217,23,,,,,,,,FALSE,,,,
129333050,0129333050,1,WC,STEINTHAL SEK.,STEINTHAL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,INDUSTRIAL SCHOOL,SCHOOL OF SKILLS,MILD AND MODERATELY HANDICAPPED,PUBLIC,PUBLIC,TO BE UPDATED,333050,915,TO BE UPDATED,99,STEINTHAL SEK.,19.13070854,-33.24464922,WCED,99,181,TULBAGH,DC3,OVERBERG DISTRICT MUNICIPALITY,WC022,BREEDE VALLEY LOCAL MUNICIPALITY,10202011,11,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,CAPE WINELANDS,05,M.,SWIGELAAR,,STEINTHAL,ESTATE,STEINTHAL ESTATE,,,TULBAGH,6820,"STEINTHAL ESTATE,TULBAGH,6820",P.O.BOX 17,TULBAGH,6820,"P.O.BOX 17,TULBAGH,6820",0232300362,0823774619,RURAL,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,129333050,129333050,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0129333050,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,300,27,,,,,,,,FALSE,,,,
700231480,231480,7,GT,SUIDERBERG SCHOOL,SUIDERBERG SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MILD MENTAL DISABILITY,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),915190,915190,TO BE UPDATED,99,NOT APPLICABLE,28.1438600002,-25.697345,GDE2010,99,204,PRETORIA,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600001,99,77602000,NONE,NOT APPLICABLE,TSHWANE WEST,NOT APPLICABLE,DP,HUGO,,DENYSSEN LAAN,,DENYSSEN LAAN,,SUIDERBERG,PRETORIA,0030,"DENYSSEN LAAN,SUIDERBERG,PRETORIA,0030",P.O.BOX 48718,HERCULES,0030,"P.O.BOX 48718,HERCULES,0030",0123796160,,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700231480,700231480,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,GP231480,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,679,46,,,,,,,,FALSE,,,,
500278758,278758,5,KZ,SUNFIELD HOME,SUNFIELD HOME,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,31.05422,-29.63296,NEIMS 2007,99,33,INANDA,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200060,60,TO BE UPDATED,TO BE UPDATED,ETHEKWINI,PINETOWN,PHOENIX,MRS.A.J,JACKLIN,,SUNFIELD,DRIVE,SUNFIELD DRIVE,,CANELANDS,VERULAM,4340,"SUNFIELD DRIVE,CANELANDS,VERULAM,4340",P.O.BOX 1975,VERULAM,4340,"P.O.BOX 1975,VERULAM,4340",0325333632,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,KZ,KZ,500278758,500278758,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,KZ278758,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,52,6,,,,,,,,FALSE,,,,
103007427,0103007427,1,WC,SUNNINGDALE SCHOOL,SUNNINGDALE,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,LEARNING DISABILITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,1341183,SUNNINGDALE SCHOOL,18.48763168,-33.8086284,WCED,99,66,CAPE,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100023,23,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO NORTH,04,K,CHETTY,111,WINGATE ED,,111 WINGATE ED,,TABLE VIEW,,7441,"111 WINGATE ED,TABLE VIEW,7441",POST OFFICE,SUNNINGDALE,7441,"POST OFFICE,SUNNINGDALE,7441",0215575096,0836545563,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,103007427,103007427,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,55,15,,,,,,,,FALSE,,,,
700230094,230094,7,GT,SUNRISE SCHOOL,SUNRISE SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SEVERE MENTAL DISABILITY,PUBLIC,PUBLIC,HOUSE OF DELEGATES(HOD),904006,904006,TO BE UPDATED,99,NOT APPLICABLE,28.1108466668,-25.7883316669,GDE2010,99,204,PRETORIA,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600061,61,77612103,PRETORIA WEST,NOT APPLICABLE,TSHWANE SOUTH,NOT APPLICABLE,O,LATHA,203,MAXWELL,ROAD,203 MAXWELL ROAD,,CLAUDIUS,PRETORIA,0037,"203 MAXWELL ROAD,CLAUDIUS,PRETORIA,0037",P.O.BOX 13164,LAUDIUM,0037,"P.O.BOX 13164,LAUDIUM,0037",0123743942,0829530998,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700230094,700230094,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,GP230094,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,129,10,,,,,,,,FALSE,,,,
200100972,100972,2,EC,SUNSHINE SPECIAL SCHOOL,SUNSHINE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,TO BE UPDATED,TO BE UPDATED,224234,224234,TO BE UPDATED,99,NOT APPLICABLE,25.38591,-33.7645,NEIMS 2007,99,51,PORT ELIZABETH,NMA,NELSON MANDELA BAY METROPOLITAN MUNICIPALITY,NMA,NELSON MANDELA BAY METROPOLITAN MUNICIPALITY,29500048,48,27518006,COLLEGE HILL,NOT APPLICABLE,UITENHAGE,CIRCUIT 6,C.H,KIVEDO,,GIBBON,STREET,GIBBON STREET,,,UITENHAGE,6230,"GIBBON,UITENHAGE,",P.O.BOX 97,UITENHAGE,6230,"P.O.BOX 97,UITENHAGE,6230",,0837612499,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,EC,EC,200100972,200100972,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC100972,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,223,21,,,,,,,,FALSE,,,,
907131614,907131614,9,LP,SUSAN STRIJDOM SKOOL,SUSAN STRIJDOM SKOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SPECIAL NEEDS,TO BE UPDATED,TO BE UPDATED,HOUSE OF ASSEMBLY(HOA),413743,413743,TO BE UPDATED,99,NOT APPLICABLE,28.39719,-24.69782,NEIMS 2007,99,95,WATERBERG,DC36,WATERBERG DISTRICT MUNICIPALITY,LIM365,MODIMOLLE LOCAL MUNICIPALITY,93605004,4,91702001,ELANDSPOORT,NOT APPLICABLE,WATERBERG,NYLSTROOM,H J,Coetzer,50,FRIEDBERG,ROAD,50 FRIEDBERG ROAD,,NYLSTROOM,MODIMOLLE,,"50 FRIEDBERG ROAD,NYLSTROOM,MODIMOLLE,",PRIVATE BAG X1021,NYLSTROOM,0510,"PRIVATE BAG X1021,NYLSTROOM,0510",0147172375,0824939357,RURAL,NO,TO BE UPDATED,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,99,FALSE,FALSE,NOT MOVED,TO BE UPDATED,LP,LP,907131614,907131614,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,LP907131614,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,394,29,,,,,,,,FALSE,,,,
500442668,500442668,5,KZ,SWANA SCHOOL AND ASSESSMENT CENTRE,SWANA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,TO BE UPDATED,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUALLY & PHYSICAL DISABLITIES,PUBLIC,PUBLIC,TO BE UPDATED,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,31.888679,-28.738945,GEOCODE 2010 GOOGLE EARTH,99,TO BE UPDA,TO BE UPDATED,DC24,UMZINYATHI DISTRICT MUNICIPALITY,TO BE UPDATED,UMHLATHUZE LOCAL MUNICIPALITY,52802026,26,TO BE UPDATED,TO BE UPDATED,ZULULAND,EMPANGENI,ESHOWE,THE,MANAGER,18,CORNER MACK,ROAD,18 CORNER MACK ROAD,,KILDARE,EMPANGENI,3880,"18 CORNER MACK ROAD,KILDARE,EMPANGENI,3880",PRIVATE BAG X123,EMPANGENI,3880,"PRIVATE BAG X123,EMPANGENI,3880",0357721035,0823421119,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,KZ,KZ,500442668,500442668,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,ON STREET,,,,,,,,,,65,5,,,,,,,,FALSE,,,,
