NatEmis,EmisNo,ProvinceCD,Province,Institution_Name,Name,Status,Sector,Type_DoE,Phase_DoE,Specialisation,OwnerLand,OwnerBuildings,ExDept,PaypointNo,ComponentNo,ResponsibilityCode,ExamNo,New_ExamsNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal Code,StreetAddress,Box_P_Bag,Post Office,Box_Bag Postal_Code,PostalAddress,Telephone,Facsimile,cellno,Urban_Rural,Section21,Section21_Funct,Quintile,NAS,NodalArea,NAT,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,Snap_Learners_2011,Educator_Numbers_2011,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS
700240945,240945,7,GT,MEDICOS,MEDICOS,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),903008,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,28.1088599996,-25.5267266669,GDE2009,205,WONDERBOOM,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600034,34,77606002,MANDELA VILLAGE,NOT APPLICABLE,TSHWANE WEST,NOTAPPLICABLE,M. E,SHABANGU,3168,M,BLOCK,3168 M BLOCK,,SOSHANGUVE,PRETORIA,,"3168 M BLOCK,,SOSHANGUVE,PRETORIA,",P.O.BOX 911678,ROSSLYN,0152,"P.O.BOX 911678,ROSSLYN,0152",0127931252,0127931254,0825500805,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,287,22,,,,FALSE,,,
600102384,102384,6,NW,MEERHOFSKOOL,MEERHOF,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,PHYSICAL DISABILITY,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,89165,89165,99,NOT APPLICABLE,9111118,NOT APPLICABLE,27.7006,-25.7864,NEIMS 2007,93,BRITS,DC37,BOJANALA DISTRICT MUNICIPALITY,NW372,MADIBENG LOCAL MUNICIPALITY,63702028,28,60213003,MEEHOF,BOJANALA,BRITS,BRITS,J.V,VAN DER MERWE,,JAN SMUTS,AVENUE,JAN SMUTS AVENUE,,MEERHOF,HARTBEESPOORT DAM,,"JAN SMUTS AVENUE,,MEERHOF,HARTBEESPOORT DAM,",PRIVATE BAG X354,HARTBEESPOORT,0216,"PRIVATE BAG X354,HARTBEESPOORT,0216",0122591241,0122590698,0824160830,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,,,,,,FALSE,,,
200100971,100971,2,EC,MERRYVALE SCHOOL,MERRYVALE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,TO BE UPDATED,TO BE UPDATED,018427,018427,99,NOT APPLICABLE,,NOT APPLICABLE,25.5578,-33.961,NEIMS 2007,51,PORT ELIZABETH,NMA,NELSON MANDELA BAY METROPOLITAN MUNICIPALITY,NMA,NELSON MANDELA BAY METROPOLITAN MUNICIPALITY,29500006,6,27516050,MANGOLD PARK,NOT APPLICABLE,PORT ELIZABETH,CIRCUIT11,M,ENGELBRECHT,,ALAN,DRIVE,ALAN DRIVE,,MANGOLD PARK,PORT ELIZABETH,,"ALAN DRIVE,,MANGOLD PARK,PORT ELIZABETH,",P.O.BOX 7163,NEWTONPARK,6055,"P.O.BOX 7163,NEWTONPARK,6055",0413671957,0413681240,0828243130,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,293,32,,,,FALSE,,,
700252247,252247,7,GT,MEZODO TECHNICAL CENTRE,MEZODO,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,OVERAGED LEARNERS,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,900373,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,27.8711166664,-26.2140216668,GDE2009,276,HEIDELBERG(TVL),DC42,SEDIBENG DISTRICT MUNICIPALITY,GT423,LESEDI LOCAL MUNICIPALITY,79400044,44,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,JOHANNESBURG WEST,NOTAPPLICABLE,MR. B,VILANA,5604,CORNER VAN ONSELEN AND ROODEPOORT,ROAD,5604 CORNER VAN ONSELEN AND ROODEPOORT ROAD,DOBSONVILE,DOBSONVILLE,ROODEPOORT JOHANNESBURG,,"5604 CORNER VAN ONSELEN AND ROODEPOORT ROAD,DOBSONVILE,DOBSONVILLE,ROODEPOORT JOHANNESBURG,",P.O.BOX 1751,ROODEPOORT,1865,"P.O.BOX 1751,ROODEPOORT,1865",0119886256,0119890901,TO BE UPDATED,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,308,24,,,,FALSE,,,
911361675,911361675,9,LP,MHINGA SEVERELY MENTAL HANDICAPPED,MHINGA SEVERELY,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,890018,3440,99,NOT APPLICABLE,,NOT APPLICABLE,30.90112,-22.79487,NEIMS 2007,108,MALAMULELE,DC34,VHEMBE DISTRICT MUNICIPALITY,LIM343,THULAMELA LOCAL MUNICIPALITY,93403001,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,VHEMBE,MALAMULELE NORTH,T. C,MHINGA,,MHINGA,VILLAGE,MHINGA VILLAGE,PUNDAMARIAROADNEXTTOMHINGACLINIC,,,,"MHINGA VILLAGE,PUNDAMARIAROADNEXTTOMHINGACLINIC,,,",P.O.BOX 610,MHINGA,0976,"P.O.BOX 610,MHINGA,0976",TO BE UPDATED,,0834817715,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,FALSE,FALSE,TO BE UPDATED,,,,,,,,,108,4,,,,FALSE,,,
500303844,303844,5,KZ,MIMOSADALE SCHOOL OF INDUSTRIES,MIMOSADALE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,BEHAVIOURAL PROBLEMS,PUBLIC,TO BE UPDATED,TO BE UPDATED,55114,52015,99,5211452,,MIMOSADALE SCHOOL OF INDUSTRIE,29.90722,-29.02757,NEIMS 2007,289,ESTCOURT,DC23,UTHUKELA DISTRICT MUNICIPALITY,KZN234,UMTSHEZI LOCAL MUNICIPALITY,52304003,3,TO BE UPDA,TO BE UPDATED,UKHAHLAMBA,OTHUKELA,ESTCOURT,MR. D. P,MOODLEY,,MAIN,ROAD,MAIN ROAD,,MOOI RIVER,ESCOURT,,"MAIN ROAD,,MOOI RIVER,ESCOURT,",P.O.BOX 1717,ESTCOURT,3310,"P.O.BOX 1717,ESTCOURT,3310",0363526199,0363526192,0837970224,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,24,12,,,,FALSE,,,
113334642,0113334642,1,WC,MISPAH-SKOOL,MISPAH,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,334642,959,99,NOT APPLICABLE,,NOT APPLICABLE,19.75909169,-34.59318621,WCED,60,BREDASDORP,DC3,OVERBERG DISTRICT MUNICIPALITY,TO BE UPDATED,CAPE AGULHAS LOCAL MUNICIPALITY,10303001,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,OVERBERG,CIRCUIT8,ME. M. C,TEMMERS,,NUWE,STREET,NUWE STREET,,ELIM,,7284,"NUWE STREET,,ELIM,,7284",P.O.BOX 13,ELIM,7284,"P.O.BOX 13,ELIM,7284",0284821810,0284821654,0822981163,RURAL,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,113,8,,,,FALSE,,,
106008227,0106008227,1,WC,MITCHELL'S PLAIN SCHOOL OF SKILLS,MITCHELL'S PLAIN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,MILD AND MODERATELY HANDICAPPED,PUBLIC,PUBLIC,WESTERN CAPE EDUCATION DEPARTMENT,99,44431,99,NOT APPLICABLE,,NOT APPLICABLE,18.578487,-34.018716,WCED,TO BE UPDA,NEBO,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,TO BE UPDATED,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100075,75,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,METRO SOUTH,TO BE UPDATED,MR .G,CUPIDO,,CORNER WELTEVREDEN& CEDERS,AVENUE,CORNER WELTEVREDEN& CEDERS AVENUE,,ROCKLANDS,MITCHELLS PLAIN,7798,"CORNER WELTEVREDEN& CEDERS AVENUE,,ROCKLANDS,MITCHELLS PLAIN,7798",POST OFFICE 7798,ROCKLANDS,7798,"POST OFFICE 7798,ROCKLANDS,7798",0213922748,0213921213,TO BE UPDATED,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,552,35,,,,FALSE,,,
300102383,300102383,3,NC,MM SEBITHLOANE SPECIAL SCHOOL,MM SEBITHLOANE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,SPECIAL NEEDS EDUCATION,PUBLIC,PUBLIC,TO BE UPDATED,99,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,24.77282,-27.53494,NEIMS 2007,84,TAUNG,DC39,BOPHIRIMA DISTRICT MUNICIPALITY,NW394,GREATER TAUNG LOCAL MUNICIPALITY,63904011,11,61403035,TAUNG,NOT APPLICABLE,TALEDI,NOT APPLICABLE,L.G.H,SEBITLOANE,1247,STAND,STREET,1247 STAND STREET,VILLAGE,LOKALENG,TAUNG,8584,"1247 STAND STREET,VILLAGE,LOKALENG,TAUNG,8584",,,,",,",0539941666,,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,INCORRECT PROVINCE,,,,,,,,,,,,,,FALSE,,,
600102386,102386,6,NW,MMAKORI SPECIAL,MMAKORI ECIAL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,960566,960566,99,NOT APPLICABLE,,NOT APPLICABLE,27.94183,-25.44067,GEOCODE 2010 GOOGLE EARTH,206,ODI I,DC37,BOJANALA DISTRICT MUNICIPALITY,NW372,MADIBENG LOCAL MUNICIPALITY,63702003,3,60202007,MADIDI,BOJANALA,TEMBA,TO BE UPDATED,THE,MANAGER,,,,,,,,,",,,,",P.O.BOX 445,MABIBI,0208,"P.O.BOX 445,MABIBI,0208",TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,,,,,,FALSE,,,
600102387,102387,6,NW,MMEKWA-MASEDING SPECIAL,MMEKWA-MASEDING,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,COMPREHENSIVE,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,99,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,28.11856,-25.23382,NEIMS 2007,207,MORETELE,DC37,BOJANALA DISTRICT MUNICIPALITY,NW371,MORETELE LOCAL MUNICIPALITY,63701021,21,60104007,MAKAPANSTAD,BOJANALA,MORETELE,MORETELE,M.M,MARUNGWANE,,,,,,STAND,MAKAPANSTAD,0404,",,STAND,MAKAPANSTAD,0404",PRIVATE BAG X381,MAKAPANSTAD,0404,"PRIVATE BAG X381,MAKAPANSTAD,0404",0822168930,,0822168930,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,,,,,,FALSE,,,
103315608,0103315608,1,WC,MOLENBEEK SKOOL,MOLENBEEK,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,INDEPENDENT,TO BE UPDATED,TO BE UPDATED,315608,5981,99,NOT APPLICABLE,,NOT APPLICABLE,18.48545556,-33.93001535,WCED,65,SIMONSTAD,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100053,53,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,METRO SOUTH,CIRCUIT3,L.P,FOURIE,,ANNEKS,ROAD,ANNEKS ROAD,,MAITLAND,CAPE TOWN,,"ANNEKS ROAD,,MAITLAND,CAPE TOWN,",PRIVATE BAG X12,MAITLAND,7405,"PRIVATE BAG X12,MAITLAND,7405",0215114507,0215118755,TO BE UPDATED,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,160,13,,,,FALSE,,,
500499759,499759,5,KZ,MONGOOSE SCHOOL,MONGOOSE,OPEN,TO BE UPDATED,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDA,TO BE UPDA,TO BE UPD,TO BE UPDATED,,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,AMAJUBA,NEWCASTLE,THE,MANAGER,,,,,,,NEWCASTLE,2940,",,,NEWCASTLE,2940",P.O.BOX 22686,NEWCASTLE,2940,"P.O.BOX 22686,NEWCASTLE,2940",0343151168,0343151168,0833572636,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,15,2,,,,FALSE,,,
442506309,42506309,4,FS,MPHATLALATSANE SPEC,MPHATLALATSANE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),125220,820065,99,NOT APPLICABLE,,NOT APPLICABLE,26.949651,-27.186962,FSED 2007,264,VILJOENSKROON,DC20,FEZILE DABI DISTRICT MUNICIPALITY,FS201,MOQHAKA LOCAL MUNICIPALITY,42001020,20,41705000,RAMMULUTSI SP,NOT APPLICABLE,FEZILE DABI,14,W.M,VAN STRAATEN,3049,RAMMOLOTSI,,3049 RAMMOLOTSI,,RAMOLOTSI,VILJOENSKROON,9520,"3049 RAMMOLOTSI ,,RAMOLOTSI,VILJOENSKROON,9520",P.O.BOX 487,VILJOENSKROON,9520,"P.O.BOX 487,VILJOENSKROON,9520",0563430802,0563430804,TO BE UPDATED,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,FALSE,FALSE,TO BE UPDATED,,,180,12,185,16,192,,199,19,,,,FALSE,,,
600102389,102389,6,NW,MPHO-E-NTLE SPECIAL,MPHO-E-NTLE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,COMPREHENSIVE,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,960419,960419,99,NOT APPLICABLE,,NOT APPLICABLE,28.00117,-25.61204,NEIMS 2007,205,WONDERBOOM,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600031,31,67603000,NONE,BOJANALA,TEMBA,TO BE UPDATED,M.E,OHEMILE,2830,,STAND,2830  STAND,GARANKUWA,GA RANKUWA ZONE 2,GA RANKUWA,0208,"2830  STAND,GARANKUWA,GA RANKUWA ZONE 2,GA RANKUWA,0208",P.O.BOX 599,GA RANKUWA,0208,"P.O.BOX 599,GA RANKUWA,0208",0127032624,0127032624,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,INCORRECT PROVINCE,,,,,,,,,,,,,,FALSE,,,
700310581,310581,7,GT,MURIEL BRANDSKOOL,MURIEL BRAND,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,PHYSICAL DISABILITY,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),905007,TO BE UPDA,99,310581,8310581,MURIEL BRANDSKOOL,28.3789383328,-26.2462016667,GDE2009,327,BRAKPAN,EKU,EKHURULENI METROPOLITAN MUNICIPALITY,EKU,EKURHULENI METROPOLITAN MUNICIPALITY,79300075,75,77306022,RAND COLLERIES SH,NOT APPLICABLE,GAUTENG EAST,NOTAPPLICABLE,T .J,STANDER,32,MURIEL BRAND,AGRICULTURAL AUTHORITY,32 MURIEL BRAND AGRICULTURAL AUTHORITY,BRENTHURST,,BRAKPAN,,"32 MURIEL BRAND AGRICULTURAL AUTHORITY,BRENTHURST,,BRAKPAN,",PRIVATE BAG X30,BRAKPAN,1540,"PRIVATE BAG X30,BRAKPAN,1540",0118179300,0118173856,TO BE UPDATED,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,446,41,,,,FALSE,,,
200100542,100542,2,EC,MZAMOMHLE SPECIAL SCHOOL,MZAMOMHLE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,TO BE UPDATED,TO BE UPDATED,022419,022419,99,NOT APPLICABLE,,NOT APPLICABLE,25.39421,-33.81815,NEIMS 2007,51,PORT ELIZABETH,NMA,NELSON MANDELA BAY METROPOLITAN MUNICIPALITY,NMA,NELSON MANDELA BAY METROPOLITAN MUNICIPALITY,29500044,44,27513007,KWANOBUHLE 4,NOT APPLICABLE,UITENHAGE,CIRCUIT1,M,DAVIDS,,CORNER PONANA TINI AND TIZE,ROAD,CORNER PONANA TINI AND TIZE ROAD,,,KWANOBUHLE,,"CORNER PONANA TINI AND TIZE ROAD,,,KWANOBUHLE,",P.O.BOX 4104,KWANOBUHLE,6242,"P.O.BOX 4104,KWANOBUHLE,6242",0419774329,0419775529,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,270,30,,,,FALSE,,,
300010707,10707,3,NC,N.J. HEYNS SPESIALE SKOOL,N.J. HEYNS ESIALE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,TO BE UPDATED,HOUSE OF ASSEMBLY(HOA),202601,970278,9417,NOT APPLICABLE,,NOT APPLICABLE,24.7597,-28.76733,NEIMS 2007,190,KIMBERLEY,DC9,FRANCES BAARD DISTRICT MUNICIPALITY,NC091,SOL PLAATJIE LOCAL MUNICIPALITY,30901022,22,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,FRANCES BAARD,NOTAPPLICABLE,W.F.K,CRONJE,23,MACDOUGALL,STREET,23 MACDOUGALL STREET,,KIMBERLEY,PRIVATE BAG X5011KIMBERLEY8300,8300,"23 MACDOUGALL STREET,,KIMBERLEY,PRIVATE BAG X5011KIMBERLEY8300,8300",PRIVATE BAG X5011,KIMBERLEY,8300,"PRIVATE BAG X5011,KIMBERLEY,8300",0538328915,0538328917,0834490742,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,458,33,453,34,,,,,520,34,SATELITE,,,FALSE,,,
445203240,45203240,4,FS,NALEDI SPECIAL SCHOOL,NALEDI ECIAL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,PRE-PRIMARY,PUBLIC,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC18,LEJWELEPUTSWA DISTRICT MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,THE,MANAGER,,,,,,,,,",,,,",P.O.BOX 21,ODENDAALSRUS,9483,"P.O.BOX 21,ODENDAALSRUS,9483",TO BE UPDATED,,TO BE UPDATED,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,,,,,,FALSE,,,
700131037,131037,7,GT,NATIONAL SCHOOL OF THE ARTS,NATIONAL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,SCHOOL OF FOCUS LEARNING,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),911198,TO BE UPDA,99,131037,8131037,NATIONAL SCHOOL OF THE ARTS,28.0374370904,-26.1901614906,GDE2009,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400060,60,77409126,JOHANNESBURG CBD,NOT APPLICABLE,JOHANNESBURG SOUTH,NOTAPPLICABLE,L,VAN GENT,17,HOOFA,STREET,17 HOOFA STREET,,BRAAMFONTEN,JOHANNESBURG,2017,"17 HOOFA STREET,,BRAAMFONTEN,JOHANNESBURG,2017",PRIVATE BAG X25,BRAAMFONTEIN,2017,"PRIVATE BAG X25,BRAAMFONTEIN,2017",0113396539,0113396695,0837238310,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,483,65,,,,FALSE,,,
200801482,801482,2,EC,NCEDO SPECIAL CARE CENTRE,NCEDO ECIAL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,PRE-PRIMARY,PUBLIC,PUBLIC,TO BE UPDATED,99,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC13,CHRIS HANI DISTRICT MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,THE,MANAGER,,,,,,,,,",,,,",,,,",,",TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,,,,,,FALSE,,,
600102390,102390,6,NW,NEO-MATHABE SPECIAL,NEO-MATHABE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,BOPHUTATSWANA(BOP),99,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,27.88693,-25.59938,NEIMS 2007,206,ODI I,DC37,BOJANALA DISTRICT MUNICIPALITY,NW372,MADIBENG LOCAL MUNICIPALITY,63702020,20,60202009,MAKAU,BOJANALA,BRITS,BRITS,W.M,LEBETHE,,,,,,,BRITS,0250,",,,BRITS,0250",P.O.BOX 1273,BRITS,0250,"P.O.BOX 1273,BRITS,0250",TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,,,,,,FALSE,,,
904221159,904221159,9,LP,NEW HORIZON SCHOOL,NEW HORIZON,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),890005,0008,99,NOT APPLICABLE,,NOT APPLICABLE,29.47693,-23.91666,NEIMS 2007,100,PIETERSBURG,DC35,CAPRICORN DISTRICT MUNICIPALITY,LIM354,POLOKWANE LOCAL MUNICIPALITY,93504021,21,91215022,PENINA PARK,NOT APPLICABLE,CAPRICORN,PIETERSBURG,K.R,PHOOKO,225,SUID,STREET,225 SUID STREET,,FLORAPARK,PIETERSBURG,0699,"225 SUID STREET,,FLORAPARK,PIETERSBURG,0699",P.O.BOX 1084,PIETERSBURG,0699,"P.O.BOX 1084,PIETERSBURG,0699",0152953520,0152914622,0833644972,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,FALSE,FALSE,TO BE UPDATED,,,,,,,,,174,17,,,,FALSE,,,
