NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,DoE_Status,Sector,Type_DoE,Phase_DoE,Specialisation,OwnerLand,OwnerBuild,ExamNo,New_ExamsNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Dinaledi_Schools,Quids_Up_School,NEIMSEMISN,DEM_CHKS,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS
200801430,801430,2,EC,NONESI PRESCHOOL,NONESI,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC12,AMATOLE DISTRICT MUNICIPALITY,EC122,MNQUMA LOCAL MUNICIPALITY,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,BUTTERWORTH,TO BE UPDATED,THE,MANAGER,,,,,,,,,,P.O.BOX 16,"KOMKHULU,NDABAKAZI",4962,"P.O.BOX 16,KOMKHULU,NDABAKAZI,4962",TO BE UPDATED,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Mar-07,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,30,,,40,,,,,FALSE,,,
106007711,0106007711,1,WC,NONJONGO EDUCARE CENTRE,NONJONGO,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,NEBO,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,METROPOLE SOUTH,CIRCUIT5,A,VARRIE,31,BNOTERMINUS,ROAD,31 BNOTERMINUS ROAD,,NYANGA,CAPE TOWN,7785,"31 BNOTERMINUS ROAD,NYANGA,CAPE TOWN,7785",POST OFFICE 7785,NYANGA EAST,7785,"POST OFFICE 7785,NYANGA EAST,7785",0213861028,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,,,,,,,,,FALSE,,,
106007712,0106007712,1,WC,NONKQUBELA DAY CARE.,NONKQUBELA,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,18.568283,-33.993108,WCED,TO BE UPDA,NEBO,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,TO BE UPDATED,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100041,41,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,METROPOLE CENTRAL,CIRCUIT3,P,MANKAYI,5053,CONYANDNY,,5053 CONYANDNY ,,GUGULETHU,CAPE TOWN,7751,"5053 CONYANDNY ,GUGULETHU,CAPE TOWN,7751",P.O.BOX 248,GUGULETHU,7751,"P.O.BOX 248,GUGULETHU,7751",0216385771,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,120,3,120,4,122,1,153,1,FALSE,,,
106007713,0106007713,1,WC,NONKQUBELA EDUCARE CENTRE (KHAYELITSHA),NONKQUBELA,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,18.661543,-34.030572,TELKOM 2009,TO BE UPDA,NEBO,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,TO BE UPDATED,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100092,92,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,METROPOLE EAST,CIRCUIT3,F,MEMANI,1,DYANI,CRESCENT,1 DYANI CRESCENT,,KHAYELITSHA TOWN 1 VILLAGE 1,KHAYELITSHA,7783,"1 DYANI CRESCENT,KHAYELITSHA TOWN 1 VILLAGE 1,KHAYELITSHA,7783",P.O.BOX 41,KHAYELITSHA,7783,"P.O.BOX 41,KHAYELITSHA,7783",0213618163,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,30,1,40,2,,,,,FALSE,,,
106007762,0106007762,1,WC,NONKQUBELA EDUCARE CENTRE. (NYANGA),NONKQUBELA,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,NEBO,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,METROPOLE SOUTH,CIRCUIT1,THE,MANAGER,8,FIRST,AVENUE,8 FIRST AVENUE,,NEW CROSSROADS,NYANGA,7755,"8 FIRST AVENUE,NEW CROSSROADS,NYANGA,7755",POST OFFICE 7755,"NEW CROSSROADS,NYANGA",7755,"POST OFFICE 7755,NEW CROSSROADS,NYANGA,7755",TO BE UPDATED,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,,,,,,,,,FALSE,,,
300072029,72029,3,NC,NONKQUBELA PRE-PRIMARY SCHOOL,NONKQUBELA,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,99,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC7,PIXLEY KA SEME DISTRICT MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,PIXLEY KA SEME,NOTAPPLICABLE,THE,TO BE UPDATED,357,KWAZAMUXOLO,,357 KWAZAMUXOLO ,,,,,"357 KWAZAMUXOLO ,,",P.O.BOX 10624,KWAZAMUXOLO LOCATION,5950,"P.O.BOX 10624,KWAZAMUXOLO LOCATION,5950",0498431139,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,29,,,,,,,,FALSE,,,
200801431,801431,2,EC,NONKQUBELA PRESCHOOL,NONKQUBELA,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC12,AMATOLE DISTRICT MUNICIPALITY,EC122,MNQUMA LOCAL MUNICIPALITY,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,BUTTERWORTH,TO BE UPDATED,THE,MANAGER,,,,,,,,,,TO BE UPDATED,TO BE UPDATED,,"TO BE UPDATED,TO BE UPDATED,",TO BE UPDATED,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Mar-07,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,,,,,,,,,FALSE,,,
200801399,801399,2,EC,NONKQUBELA PRESCHOOL,NONKQUBELA,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC15,OLIVER TAMBO DISTRICT MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,TO BE UPDATED,LUNA,THE,MANAGER,,,,,,,,,,P.O.BOX 145,BIZANA,4800,"P.O.BOX 145,BIZANA,4800",TO BE UPDATED,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Mar-07,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,63,1,,,96,,97,,FALSE,,,
200801603,801603,2,EC,NONKQUBELA PRESCHOOL,NONKQUBELA,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC12,AMATOLE DISTRICT MUNICIPALITY,EC121,MBHASHE LOCAL MUNICIPALITY,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,DUTYWA,TO BE UPDATED,THE,MANAGER,,,,,,,,,,P.O.BOX 1840,DUTYWA,5000,"P.O.BOX 1840,DUTYWA,5000",TO BE UPDATED,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Mar-07,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,48,,,22,30,,29,,FALSE,,,
200801207,801207,2,EC,NONKQUBELA PRESCHOOL,NONKQUBELA,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,NMA,NELSON MANDELA BAY METROPOLITAN MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,PORT ELIZABETH,TO BE UPDATED,THE,MANAGER,,,,,,,,,,P.O.BOX 126,NEW BRIGHTON,5850,"P.O.BOX 126,NEW BRIGHTON,5850",0422432855,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Mar-07,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,129,1,,,110,3,,,FALSE,,,
200801462,801462,2,EC,NONKQUBELA PRESCHOOL,NONKQUBELA,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC13,CHRIS HANI DISTRICT MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,COFIMVABA,TO BE UPDATED,THE,MANAGER,,,,,,,,,,TO BE UPDATED,TO BE UPDATED,,"TO BE UPDATED,TO BE UPDATED,",TO BE UPDATED,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Mar-07,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,,,,,,,,,FALSE,,,
200801432,801432,2,EC,NONKQUBELA SIZWE PRESCHOOL,NONKQUBELA,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC12,AMATOLE DISTRICT MUNICIPALITY,EC122,MNQUMA LOCAL MUNICIPALITY,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,BUTTERWORTH,TO BE UPDATED,THE,MANAGER,,,,,,,,,,TO BE UPDATED,TO BE UPDATED,,"TO BE UPDATED,TO BE UPDATED,",TO BE UPDATED,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Mar-07,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,,,,,,,,,FALSE,,,
200801788,801788,2,EC,NONKQULELA PRESCHOOL,NONKQULELA,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC14,UKHAHLAMBA DISTRICT MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,MT FLETCHER,TO BE UPDATED,THE,MANAGER,,,,,,,,,,TO BE UPDATED,TO BE UPDATED,,"TO BE UPDATED,TO BE UPDATED,",TO BE UPDATED,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Mar-07,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,,,,,60,1,,,FALSE,,,
105007714,0105007714,1,WC,NONKULULEKO EDUCARE.,NONKULULEKO,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,18.567871,-33.976999,WCED,TO BE UPDA,NEBO,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,TO BE UPDATED,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100045,45,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,METROPOLE CENTRAL,CIRCUIT5,MS. E.N,GQOSHA,117144,CONYNY,,117144 CONYNY ,,GUGULETHU,CAPE TOWN,7705,"117144 CONYNY ,GUGULETHU,CAPE TOWN,7705",P.O.BOX 13075,MOWBRAY,7705,"P.O.BOX 13075,MOWBRAY,7705",0216372294,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,67,2,65,4,65,1,,,FALSE,,,
200801799,801799,2,EC,NONKULULO PRESCHOOL,NONKULULO,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC44,ALFRED NZO DISTRICT MUNICIPALITY,EC441,MATATIELE LOCAL MUNICIPALITY,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,MT FRERE,TO BE UPDATED,THE,MANAGER,,,,,,,,,,P.O.BOX 489,MOUNT FRERE,5090,"P.O.BOX 489,MOUNT FRERE,5090",TO BE UPDATED,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Mar-07,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,26,,,33,,,,,FALSE,,,
200801636,801636,2,EC,NONKUTHALO EDUCARE,NONKUTHALO,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC12,AMATOLE DISTRICT MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,KING WILLIAMS TOWN,TO BE UPDATED,THE,MANAGER,,,,,,,,,,P.O.BOX 437,BISHO,5605,"P.O.BOX 437,BISHO,5605",0722760937,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Mar-07,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,72,4,,,91,2,,,FALSE,,,
200801637,801637,2,EC,NONKUTHALO EDUCARE,NONKUTHALO,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC12,AMATOLE DISTRICT MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,KING WILLIAMS TOWN,TO BE UPDATED,THE,MANAGER,,,,,,,,,,TO BE UPDATED,TO BE UPDATED,,"TO BE UPDATED,TO BE UPDATED,",TO BE UPDATED,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Mar-07,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,,,,,,,,,FALSE,,,
920215699,920215699,9,LP,NONONO PRE-SCHOOL,NONONO,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,101,SESHEGO,DC35,CAPRICORN DISTRICT MUNICIPALITY,LIM353,MOLEMOLE LOCAL MUNICIPALITY,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,CAPRICORN,BOCHUM WEST,THE,MANAGER,,KGATLU,VILLAGE, KGATLU VILLAGE,,,,0711," KGATLU VILLAGE,0711",PRIVATE BAG X19,NTSIMA,0711,"PRIVATE BAG X19,NTSIMA,0711",0847604180,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,20,1,,,,,13,,FALSE,,,
200801979,801979,2,EC,NONQUBELA EDUCARE,NONQUBELA,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC10,CACADU DISTRICT MUNICIPALITY,EC102,BLUE CRANE ROUTE LOCAL MUNICIPALITY,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,GRAAFF-REINET,TO BE UPDATED,THE,NONQUBELA EDUCARE,,,,,,,SOMERSET EAST,5850,"SOMERSET EAST,5850",P.O.BOX 126,SOMERSET EAST,5850,"P.O.BOX 126,SOMERSET EAST,5850",TO BE UPDATED,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,,,,59,,,,,FALSE,,,
200800327,800327,2,EC,NONTANDAZO PRESCHOOL,NONTANDAZO,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC44,ALFRED NZO DISTRICT MUNICIPALITY,EC441,MATATIELE LOCAL MUNICIPALITY,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,MT FRERE,TO BE UPDATED,THE,MANAGER,,,,,,,,,,P.O.BOX 598,MOUNT FRERE,5090,"P.O.BOX 598,MOUNT FRERE,5090",TO BE UPDATED,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Mar-07,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,31,1,,38,36,,33,,FALSE,,,
200801463,801463,2,EC,NONTANDO PRESCHOOL,NONTANDO,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC13,CHRIS HANI DISTRICT MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,COFIMVABA,TO BE UPDATED,THE,MANAGER,,,,,,,,,,P.O.BOX 6,BOLOTWA,5325,"P.O.BOX 6,BOLOTWA,5325",TO BE UPDATED,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Mar-07,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,,,,,,,,,FALSE,,,
106008137,0106008137,1,WC,NONTOBEKO EDUCARE,NONTOBEKO,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,18.652274,-34.020869,TELKOM 2009,TO BE UPDA,NEBO,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,TO BE UPDATED,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100090,90,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,METROPOLE EAST,CIRCUIT4,S,MEMANI,116W,B,SITE,116W B SITE,,KHAYELITSHA SITE B,KHAYELITSHA,7793,"116W B SITE,KHAYELITSHA SITE B,KHAYELITSHA,7793",P.O.BOX 129,"NONKQUBELA,KHAYELITSHA",7793,"P.O.BOX 129,NONKQUBELA,KHAYELITSHA,7793",0213610915,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,,,,,,,24,1,FALSE,,,
200100585,100585,2,EC,NONTSAPHO PRESCHOOL,NONTSAPHO,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,NMA,NELSON MANDELA BAY METROPOLITAN MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,PORT ELIZABETH,TO BE UPDATED,THE,MANAGER,,,,,,,,,,P.O.BOX 727,PORT ELIZABETH,6000,"P.O.BOX 727,PORT ELIZABETH,6000",0414693970,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Mar-07,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,130,,,,120,3,,,FALSE,,,
200801487,801487,2,EC,NONTSAPHO PRESCHOOL,NONTSAPHO,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC13,CHRIS HANI DISTRICT MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,CRADOCK,TO BE UPDATED,THE,MANAGER,,,,,,,,,,P.O.BOX 301,QUEENSTOWN,5320,"P.O.BOX 301,QUEENSTOWN,5320",TO BE UPDATED,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Mar-07,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,37,,,24,26,,32,,FALSE,,,
106007042,0106007042,1,WC,NONTSEBENZISWANO PREPRIM.,NONTSEBENZISWANO,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,NEBO,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,METROPOLE SOUTH,CIRCUIT5,MS .E,JAMA,1855,SAGWITYI,,1855 SAGWITYI ,,PHILLIPI,MITCHELLS PLAIN,7785,"1855 SAGWITYI ,PHILLIPI,MITCHELLS PLAIN,7785",POST OFFICE 7785,"VILLAGE 3,PHILIPPI",7785,"POST OFFICE 7785,VILLAGE 3,PHILIPPI,7785",0213710381,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,130,1,130,6,,,82,5,FALSE,,,
