NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,DoE_Status,LURITS_Status,Sector,Type_DoE,Phase_DoE,TYPE_LURITS,Specialisation,OwnerLand,OwnerBuild,ExDept,PaypointNo,ComponentNo,Responsibility,ExamNo,ExamCentre,Latitude,Longitude,GISSource2,DRD_Code,DRD_DistanceMoved_Metres,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,CloseDate1,CloseReason1,CloseDate2,CloseReason2,TransDate,TransComm,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,cellno,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,MLComment1,MLComment2,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Verified_by_PEDs,Verfication_Comment,Verification_Date,DEM_Comment,NEIMSEMISN,DEM_CHKS,DEMCOM,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,GradeR_Lrns_2010,Snap_Learners_2011,Educator_Numbers_2011,GradeR_Lrns_2011,Snap_Learners_2012,Educator_Numbers_2012,GradeR_Lrns_2012,Snap_Learners_2013,Educator_Numbers_2013,GradeR_Lrns_2013,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS,ECD_SOCIALDEVELOPMEN_NO,Status_2007,Status_2008,Status_2009,Status_2010,Status_2011,Status_2012,Status_2013
973302300,,9,LP,MATENZHE PRE-PRIMARY,MATENZHE,OPEN,TO BE UPDATED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,THE,MANAGER,,,,TO BE UPDATED,,,,,,,,,TO BE UPDATED,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,54,4,,,,,,,,,,,,,,,,,,,,OPEN,,
973302301,973302301,9,LP,MANGAYA CRECHE,MANGAYA,OPEN,CLOSED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,MUTALE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,MANGAYA,VILLAGE,MANGAYA VILLAGE,,,MUTALE,0956,"MANGAYA VILLAGE,MUTALE,0956",P.O.BOX  1334,MUTALE,0956,"P.O.BOX  1334,MUTALE,0956",,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973302303,973302303,9,LP,TSHIDONGOLOLWE PRE SCHOOL,TSHIDONGOLOLWE,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,MUTALE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,TSHIDOGOLOLWE,,TSHIDOGOLOLWE,,,MUTALE,0956,"TSHIDOGOLOLWE,MUTALE,0956",P.O.BOX 521,MUTALE,0956,"P.O.BOX 521,MUTALE,0956",,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,124,4,,,,,,,,,,,,,,,,,,,,OPEN,,
973302304,973302304,9,LP,MAGILEDZHI PRIMARY,MAGILEDZHI PRIMARY,OPEN,CLOSED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,,,TO BE UPDATED,,,MUTALE,0956,"MUTALE,0956",P.O.BOX  70,MUTALE,0956,"P.O.BOX  70,MUTALE,0956",,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973302305,973302305,9,LP,TSHAMAWELA PRE-PRIMARY,TSHAMAWELA,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,,,TO BE UPDATED,,,MUTALE,,"MUTALE,",P.O.BOX 1247,MUTALE,0956,"P.O.BOX 1247,MUTALE,0956",,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,65,2,,,,,,,,,,,,,,,,,,,,OPEN,,
973302306,,9,LP,NDELAZWIXELE PRE-PRIMARY,NDELAZWIXELE,OPEN,CLOSED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,THE,MANAGER,,,,TO BE UPDATED,,,,,,,,,TO BE UPDATED,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973302308,,9,LP,TALIFHANI MAHENI DAY,TALIFHANI MAHENI,OPEN,TO BE UPDATED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,VHEMBE,SAMBANDOU,,TO BE UPDATED,,,,,THE,MANAGER,,,,TO BE UPDATED,MUTALE,,,956,"MUTALE,956",,,,TO BE UPDATED,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,50,4,,,,,,,,,,,,0,,,,,,,,OPEN,,
973302309,,9,LP,BASHASHA COMMUNITY CRECHE,BASHASHA,OPEN,TO BE UPDATED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,VHEMBE,SAMBANDOU,,TO BE UPDATED,,,,,THE,MANAGER,,BASHASHA,VILLAGE,BASHASHA VILLAGE,MUTALE,,,956,"BASHASHA VILLAGE,MUTALE,956",,,,TO BE UPDATED,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,31,2,,,,,,,,,,,,0,,,,,,,,OPEN,,
973302310,,9,LP,TSHILAVULU COMMUNITY CRECHE,TSHILAVULU,OPEN,TO BE UPDATED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,VHEMBE,SAMBANDOU,,TO BE UPDATED,,,,,THE,MANAGER,,,,TO BE UPDATED,MUTALE,,,956,"MUTALE,956",,,,TO BE UPDATED,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,15,2,,,,,,,,,,,,0,,,,,,,,OPEN,,
973302401,973302401,9,LP,SHAKADZA CRECHE CUM PRE SCHOOL,SHAKADZA  CUM,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,THULAMELA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,SHAKADZA,VILLAGE,SHAKADZA VILLAGE,,,SHAKADZA,0958,"SHAKADZA VILLAGE,SHAKADZA,0958",P.O.BOX 1922,SHAKADZA,0958,"P.O.BOX 1922,SHAKADZA,0958",,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,160,4,,,,,,,,,,,,,,,,,,,,OPEN,,
973302402,973302402,9,LP,MATSINDISE CHILD CARE,MATSINDISE CHILD CARE,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,MUTALE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,MATSINDISE,VILLAGE,MATSINDISE VILLAGE,,,DZIMAULI,0975,"MATSINDISE VILLAGE,DZIMAULI,0975",P.O.BOX 576,DZIMAULI,0975,"P.O.BOX 576,DZIMAULI,0975",,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,54,4,,,,,,,,,,,,,,,,,,,,OPEN,,
973302403,973302403,9,LP,PILE CRECHE,PILE,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,MUTALE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,PILE,,PILE,,,MUTALE,0956,"PILE,MUTALE,0956",P.O.BOX 223,MUTALE,0956,"P.O.BOX 223,MUTALE,0956",,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,333,6,,,,,,,,,,,,,,,,,,,,OPEN,,
973302404,973302404,9,LP,PHENDANWE CRECHE,PHENDANWE,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,MUTALE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,SHAKADZA,VILLAGE,SHAKADZA VILLAGE,,,SHAKADZA,0958,"SHAKADZA VILLAGE,SHAKADZA,0958",P.O.BOX 2087,SHAKADZA,0958,"P.O.BOX 2087,SHAKADZA,0958",,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,40,4,10,,,,,,,,,,,,,,,,,,,OPEN,,
973302405,973302405,9,LP,LEONARD MMBUDZISENI CRECHE,LEONARD MMBUDZISENI,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,MUTALE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,TSHANDAMA,VILLAGE,TSHANDAMA VILLAGE,,,MUTALE,0956,"TSHANDAMA VILLAGE,MUTALE,0956",P.O.BOX 1317,MUTALE,0956,"P.O.BOX 1317,MUTALE,0956",,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,440,8,,,,,,,,,,,,,,,,,,,,OPEN,,
973302406,973302406,9,LP,MABILA PRIMARY,MABILA PRIMARY,OPEN,CLOSED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,,,TO BE UPDATED,,,MUTALE,0956,"MUTALE,0956",P.O.BOX 1064,MUTALE,0956,"P.O.BOX 1064,MUTALE,0956",,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973302407,973302407,9,LP,FAITH AND HOPE CRECHE,FAITH AND HOPE,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,,,TO BE UPDATED,,,MAKONDE,0984,"MAKONDE,0984",P.O.BOX  1454,MAKONDE,0984,"P.O.BOX  1454,MAKONDE,0984",,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,94,4,,,,,,,,,,,,,,,,,,,,OPEN,,
973302408,973302408,9,LP,TSHILAMBA PRE-PRIMARY,TSHILAMBA,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,,,TO BE UPDATED,,,MUTALE,0956,"MUTALE,0956",P.O.BOX  187,MUTALE,0956,"P.O.BOX  187,MUTALE,0956",,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,440,8,,,,,,,,,,,,,,,,,,,,OPEN,,
973302409,973302409,9,LP,LUPHEPHE PRIMARY SCHOOL,LUPHEPHE PRIMARY SCHOOL,OPEN,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,,,TO BE UPDATED,,,MATAVHELA,0990,"MATAVHELA,0990",P.O.BOX 800,MATAVHELA,0990,"P.O.BOX 800,MATAVHELA,0990",,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,14,2,,,,,,,,,,,,,,,,,,,,OPEN,,
973302410,,9,LP,TSHAKHUMBA PRE-PRIMARY,TSHAKHUMBA,OPEN,CLOSED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,THE,MANAGER,,,,TO BE UPDATED,,,,,,,,,TO BE UPDATED,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
