"NatEmis","EmisNo","ProvinceCD","Province","Institution","Name","DoE_Status","Sector","Type_DoE","Phase_DoE","Specialisation","OwnerLand","OwnerBuild","ExDept","PaypointNo","ComponentNo","Responsibility","ExamNo","ExamCentre","GIS_Long","GIS_Lat","GISSource","MagDist_Code","Magisterial_District","DMunCode","DMunName","LMunCode","LMunName","Ward_ID","Ward","SP_Code","SP_Name","EIRegion","EIDistrict","EICircuit","TransDate","TransComm","AddrInit","Addressee","Street_No","Street","StreetType","StreetName","Township_Village","Suburb","Town_City","Postal_Code","StreetAddress","Box_P_Bag","Post_Office","Box_Bag_Postal_Code","PostalAddress","Telephone","cellno","Urban_Rural","Section21","Section21_Function","Quintile","NAS","NodalArea","NAT","Registration_Date","NoFeeSchool","Allocation","Dinaledi_Schools","Quids_Up_School","Demarcation_From","Demarcation_To","OldNATEMIS","NewNATEMIS","Verified_by_PEDs","Verfication_Comment","NEIMSEMISN","GIS_ERROR","Snap_Learners_2007","Educator_Numbers_2007","Snap_Learners_2008","Educator_Numbers_2008","Snap_Learners_2009","Educator_Numbers_2009","Snap_Learners_2010","Educator_Numbers_2010","GradeR_Lrns_2010","Snap_Learners_2011","Educator_Numbers_2011","GradeR_Lrns_2011","Snap_Learners_2012","Educator_Numbers_2012","GradeR_Lrns_2012","MAIN_SATELITE","MAIN_NATEMIS","MAIN_INSTITUTION","BOARDING SCHOOL","FEMALE BOARDERS","MALE BOARDERS","TOTAL BOARDERS","ECD_SOCIALDEVELOPMEN_NO"
500281089,"281089","5","KZ","THE REUNION FOR CEREBRAL PALSY CHILDREN","THE REUNION","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","CEREBRAL PALSIED","PUBLIC","TO BE UPDATED","TO BE UPDATED","55113","52011","TO BE UPDATED","99","NOT APPLICABLE",30.93864,-29.96922,"NEIMS 2007","34","DURBAN","ETH","ETHEKWINI METROPOLITAN MUNICIPALITY","ETH","ETHEKWINI METROPOLITAN MUNICIPALITY","59200076","76","TO BE UPDATED","TO BE UPDATED","ETHEKWINI","UMLAZI","PHUMELELAUMLAZI",,"TO BE UPDATED","M.E","THABISILE",,"FIRST","AVENUE","FIRST AVENUE",,"REUNION","DURBAN","4060","FIRST AVENUE,,REUNION,DURBAN,4060","P.O.BOX 32006","MOBENI","4060","P.O.BOX 32006,MOBENI,4060","0314691094",,"TO BE UPDATED","NOT APPLICABLE","NOT APPLICABLE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,,0,FALSE,FALSE,"KZ","KZ",500281089,500281089,"TO BE UPDATED","TO BE UPDATED","KZ281089","TO BE UPDATED",,,,,,,156,,,162,16,,,,,,,,FALSE,,,,
700400319,"400319","7","GT","THE WINGS OF LIFE PRIMARY","THE WINGS OF LIFE PRIMARY","OPEN","INDEPENDENT","SPECIAL NEEDS EDUCATION CENTRE","PRIMARY SCHOOL","ORDINARY SCHOOL","PRIVATE","PRIVATE","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","99","NOT APPLICABLE",27.82649,-26.71216,"GDE2010","TO BE UPDA","TO BE UPDA","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","99","TO BE UPDATED","TO BE UPDATED","NOT APPLICABLE","SEDIBENG WEST","NOT APPLICABLE",,"TO BE UPDATED","MD","DIPPENAAR",,,,,,,"VANDERBIJLPARK","1900","VANDERBIJLPARK,1900","P.O.BOX 56",,"1900","P.O.BOX 56,1900","0169331088","0832540632","URBAN","NOT APPLICABLE","NOT APPLICABLE","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED",23/09/2009,,0,FALSE,FALSE,"TO BE UPDATED","TO BE UPDATED",,,"TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED",,,,,,,,,,36,4,,,,,,,,FALSE,,,,
500489621,"500489621","5","KZ","THEMBIMFUNDO SPECIAL","THEMBIMFUNDO","OPEN","INDEPENDENT","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","99","TO BE UPDATED",,,"TO BE UPDATED","TO BE UPDA","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","99","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED",,"TO BE UPDATED","THE","MANAGER",,,,,,,"KWA PETT","3820","KWA PETT,3820","P.O.BOX 67","KWA PETT","3820","P.O.BOX 67,KWA PETT,3820","0354764704","0835426979","TO BE UPDATED","NOT APPLICABLE","NOT APPLICABLE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",,,0,FALSE,FALSE,"TO BE UPDATED","TO BE UPDATED",,,"TO BE UPDATED","TO BE UPDATED",,"TO BE UPDATED",,,,,,,,,,120,7,,134,,,,,,FALSE,,,,
700261339,"261339","7","GT","THEMBINKOSI FOR SMH","THEMBINKOSI FOR SMH","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","SEVERE MENTAL DISABILITY","PUBLIC","PUBLIC","DEPARTMENT OF EDUCATION AND TRAINING(DET)","917163","917163","TO BE UPDATED","99","NOT APPLICABLE",28.2305399997,-25.9921766672,"GDE2010","205","WONDERBOOM","TSH","CITY OF TSHWANE METROPOLITAN MUNICIPALITY","TSH","CITY OF TSHWANE METROPOLITAN MUNICIPALITY","79300002","2","77313008","TWEEFONTEIN AH","NOT APPLICABLE","EKURHULENI NORTH","NOT APPLICABLE",,"TO BE UPDATED","TA","SATHEKGA","2551",,"EXTENSION","2551  EXTENSION",,"HOSPITAL VIEW","TEMBISA NORTH","1666","2551  EXTENSION,,HOSPITAL VIEW,TEMBISA NORTH,1666","P.O.BOX 432","OLIFANTSFONTEIN","1666","P.O.BOX 432,OLIFANTSFONTEIN,1666","0119201305","0823415640","URBAN","NO","NONE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",,,0,FALSE,FALSE,"GT","GT",700261339,700261339,"YES","DECEMBER 2007 SUBMISSION","GP261339","TO BE UPDATED",,,,,,,,,,432,27,,448,,,,,,FALSE,,,,
445109060,"445109060","4","FS","THIBOLOHA SPEC","THIBOLOHA SPEC","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","SNE","PUBLIC","PUBLIC","DEPARTMENT OF EDUCATION AND TRAINING(DET)","128229","912003","TO BE UPDATED","3193080","TO BE UPDATED",28.816526,-28.538407,"FSED 2007","333","WITSIESHOEK","DC19","THABO MOFUTSANYANE DISTRICT MUNICIPALITY","FS194","MALUTI A PHOFUNG LOCAL MUNICIPALITY","41904027","27","41512007","MANDELA PARK","NOT APPLICABLE","THABO MOFUTSANYANA","10","3/29/2012 3:37:03 PM","UNKNOWN","M.A.","STEYN",,"MOTEBANG","STREET","MOTEBANG STREET",,"PHUTHADITJHABA","WITSIESHOEK","9870","MOTEBANG STREET,PHUTHADITJHABA,WITSIESHOEK,9870","P.O.BOX 829","WITSIESHOEK","9870","P.O.BOX 829,WITSIESHOEK,9870","0587130048","0825787095","Urban","Yes","ABCDE","TO BE UPDATED","Y","MALUTI-A-PHOFUNG","RURAL",,,0,FALSE,FALSE,"FS","FS",445109060,445109060,"YES","TO BE UPDATED","FS45109060","TO BE UPDATED",,,244,35,299,35,322,,,370,41,,425,,,,,,FALSE,,,,
910131676,"910131676","9","LP","THUSANANG SCHOOL","THUSANANG SCHOOL","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","SPECIAL NEEDS","TO BE UPDATED","TO BE UPDATED","DEPARTMENT OF EDUCATION AND TRAINING(DET)","413627","413627","TO BE UPDATED","99","NOT APPLICABLE",28.31215,-24.88116,"NEIMS 2007","94","WARMBAD","DC36","WATERBERG DISTRICT MUNICIPALITY","LIM366","BELA-BELA LOCAL MUNICIPALITY","93606006","6","91801000","NONE","WESTERN","WATERBERG","WARMBAD",,"TO BE UPDATED","ME","MASHISHI M. E","1547","LESEDING",,"1547 LESEDING",,"LESEDING","BELA-BELA","0481","1547 LESEDING,LESEDING,BELA-BELA,0481","P.O.BOX 2501","BELABELA","0481","P.O.BOX 2501,BELABELA,0481","0147377746","0833021618","URBAN","NO","TO BE UPDATED","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,"NO",99,FALSE,FALSE,"LP","LP",910131676,910131676,"TO BE UPDATED","TO BE UPDATED","LP910131676","TO BE UPDATED",,,,,,,,,,233,18,,,,,,,,FALSE,,,,
500283790,"283790","5","KZ","THUTHUKANI SPECIAL","THUTHUKANI","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","INTELLECTUAL DISABILITY","PUBLIC","PUBLIC","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","99","NOT APPLICABLE",31.90212,-28.70916,"NEIMS 2007","28","LOWER UMFOLOZI","DC28","UTHUNGULU DISTRICT MUNICIPALITY","KZN282","UMHLATHUZE LOCAL MUNICIPALITY","52802026","26","TO BE UPDATED","TO BE UPDATED","ZULULAND","EMPANGENI","LOWER MFOLOZI",,"TO BE UPDATED","MRS .M","COMBRINCK",,"OLD MTUBA","ROAD","OLD MTUBA ROAD",,,"EMPANGENI","3910","OLD MTUBA ROAD,EMPANGENI,3910","P.O.BOX 1121","EMPANGENI","3910","P.O.BOX 1121,EMPANGENI,3910","0357920080","0825635362","TO BE UPDATED","NOT APPLICABLE","NOT APPLICABLE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,,0,FALSE,FALSE,"KZ","KZ",500283790,500283790,"TO BE UPDATED","TO BE UPDATED","KZ283790","TO BE UPDATED",,,,,,,,,,353,27,,,,,,,,FALSE,,,,
700212183,"212183","7","GT","TIQWA SKOOL","TIQWA SKOOL","OPEN","INDEPENDENT","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","MILD MENTAL DISABILITY","PRIVATE","PRIVATE","NEW EDUCATION DEPARTMENT","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","99","NOT APPLICABLE",28.3501599999,-25.7700216665,"GDE2010","201","RUSTENBURG","DC37","BOJANALA DISTRICT MUNICIPALITY","NW373","CITY OF TSHWANE METROPOLITAN MUNICIPALITY","79600040","40","60319023","RUSTENBURG NU","NOT APPLICABLE","TSHWANE SOUTH","NOT APPLICABLE",,"TO BE UPDATED","SC","FOURIE","89","VERGELEDENRD","ROAD","89 VERGELEDENRD ROAD",,"WILLOWGLEN","PRETORIA","0040","89 VERGELEDENRD ROAD,,WILLOWGLEN,PRETORIA,0040","P.O.BOX 74315","LYNNWOODRIDGE","0040","P.O.BOX 74315,LYNNWOODRIDGE,0040","0128165011","0732181667","URBAN","NOT APPLICABLE","NOT APPLICABLE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",,,0,FALSE,FALSE,"GT","GT",700212183,700212183,"YES","DECEMBER 2007 SUBMISSION","TO BE UPDATED","TO BE UPDATED",,,,,,,,,,20,3,,,,,,,,FALSE,,,,
600102407,"102407","6","NW","TLAMELANG","TLAMELANG","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","PHYSICAL DISABILITY","PUBLIC","PUBLIC","TO BE UPDATED","961669","961669","TO BE UPDATED","9434254","TLAMELANG SPECIAL SCHOOL",25.60621,-26.19658,"NEIMS 2007","87","DITSOBOTLA","DC38","CENTRAL DISTRICT MUNICIPALITY","NW383","MAFIKENG LOCAL MUNICIPALITY","63803025","25","60823010","MMABATHO NU","NGAKA MODIRI MOLEMA","MAFIKENG","MOOIFONTEIN",,"TO BE UPDATED","B.J","ODENDAAL",,"TLAMELANG SCHOOL",,"TLAMELANG SCHOOL",,"GELUKSPAN","P.O RADITHUSO","2738","TLAMELANG SCHOOL,GELUKSPAN,P.O RADITHUSO,2738","P.O.BOX 10","RADITHUSO","2738","P.O.BOX 10,RADITHUSO,2738","0183362111",,"TO BE UPDATED","NOT APPLICABLE","NOT APPLICABLE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,,0,FALSE,FALSE,"NW","NW",600102407,600102407,"YES","DECEMBER 2007 SUBMISSION","NW102407","TO BE UPDATED",,,,,,,,,,174,24,,,,,,,,FALSE,,,,
500325452,"325452","5","KZ","TONGAAT SCHOOL FOR THE SMH","TONGAAT   FOR THE SMH","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","INTELLECTUAL DISABILITY","PUBLIC","PUBLIC","DEPARTMENT OF EDUCATION AND TRAINING(DET)","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","99","NOT APPLICABLE",31.12492,-29.54412,"NEIMS 2007","32","LOWER TUGELA","ETH","ETHEKWINI METROPOLITAN MUNICIPALITY","ETH","ETHEKWINI METROPOLITAN MUNICIPALITY","59200062","62","TO BE UPDATED","TO BE UPDATED","ETHEKWINI","PINETOWN","PHOENIX",,"TO BE UPDATED","MRS.N.C","NTULI",,"NKOSIBOMVU","ROAD","NKOSIBOMVU ROAD",,"KWATIBA","TONGAAT","4400","NKOSIBOMVU ROAD,,KWATIBA,TONGAAT,4400","P.O.BOX 2053","TONGAAT","4400","P.O.BOX 2053,TONGAAT,4400","0329453215","0832862377","TO BE UPDATED","NOT APPLICABLE","NOT APPLICABLE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,,0,FALSE,FALSE,"KZ","KZ",500325452,500325452,"TO BE UPDATED","TO BE UPDATED","KZ325452","TO BE UPDATED",,,,,,,,,,105,11,,,,,,,,FALSE,,,,
700231456,"231456","7","GT","TRANSORANJE-SKOOL VIR DOWES","TRANSORANJE-SKOOL VIR DOWES","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","DEAF","PUBLIC","PUBLIC","HOUSE OF ASSEMBLY(HOA)","903012","903012","TO BE UPDATED","8231456","NOT APPLICABLE",28.1307766671,-25.7498983337,"GDE2010","204","PRETORIA","TSH","CITY OF TSHWANE METROPOLITAN MUNICIPALITY","TSH","CITY OF TSHWANE METROPOLITAN MUNICIPALITY","79600003","3","77613000","NONE","NOT APPLICABLE","TSHWANE SOUTH","NOT APPLICABLE",,"TO BE UPDATED","AW","DILL","855","CHURCH","STREET","855 CHURCH STREET",,"WEST","PRETORIA WEST","0117","855 CHURCH STREET,,WEST,PRETORIA WEST,0117","P.O.BOX 19036","PRETORIA WEST","0117","P.O.BOX 19036,PRETORIA WEST,0117","0123866072","0825543482","URBAN","NO","NONE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",,,0,FALSE,FALSE,"GT","GT",700231456,700231456,"YES","DECEMBER 2007 SUBMISSION","GP231456","TO BE UPDATED",,,,,,,,,,194,36,,,,,,,,FALSE,,,,
700221333,"221333","7","GT","TRANSVALIASKOOL-SCHOOL","TRANSVALIASKOOL-SCHOOL","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","NEURALLY DISABLED: EPILEPSY","PUBLIC","PUBLIC","HOUSE OF ASSEMBLY(HOA)","904179","904179","TO BE UPDATED","8221333","TRANSVALIASKOOL/SCHOOL",28.2884299995,-25.7006766668,"GDE2010","205","WONDERBOOM","TSH","CITY OF TSHWANE METROPOLITAN MUNICIPALITY","TSH","CITY OF TSHWANE METROPOLITAN MUNICIPALITY","79600043","43","77603036","LAUDIUM","NOT APPLICABLE","TSHWANE SOUTH","NOT APPLICABLE",,"TO BE UPDATED","SJ","VAN DER WESTHUIZEN","200","JAN COETZEE","STREET","200 JAN COETZEE STREET",,,"JAN NIEMANDPARK","0039","200 JAN COETZEE STREET,JAN NIEMANDPARK,0039","PRIVATE BAG X6","LYNNEAST","0039","PRIVATE BAG X6,LYNNEAST,0039","0128001071","0825543665","URBAN","NO","NONE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",,,0,FALSE,FALSE,"GT","GT",700221333,700221333,"YES","DECEMBER 2007 SUBMISSION","TO BE UPDATED","TO BE UPDATED",,,,,46,,,,,325,37,,,,,,,,FALSE,,,,
700221408,"221408","7","GT","TSHEGOFATSONG SPECIAL SCHOOL","TSHEGOFATSONG SPECIAL SCHOOL","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","SEVERE MENTAL DISABILITY","PUBLIC","PUBLIC","DEPARTMENT OF EDUCATION AND TRAINING(DET)","904007","904007","TO BE UPDATED","99","NOT APPLICABLE",28.3856266669,-25.7258283332,"GDE2010","205","WONDERBOOM","TSH","CITY OF TSHWANE METROPOLITAN MUNICIPALITY","TSH","CITY OF TSHWANE METROPOLITAN MUNICIPALITY","79600018","18","77603036","LAUDIUM","NOT APPLICABLE","TSHWANE SOUTH","NOT APPLICABLE",,"TO BE UPDATED","EN","MKHIZE","20853","CORNER NETSHIBUPFE AND NKUNA","STREET","20853 CORNER NETSHIBUPFE AND NKUNA STREET",,"BUFFER ZONE MAMELODI EAST","PRETORIA","0122","20853 CORNER NETSHIBUPFE AND NKUNA STREET,,BUFFER ZONE MAMELODI EAST,PRETORIA,0122","P.O.BOX 24612","INNESDALE","0122","P.O.BOX 24612,INNESDALE,0122","0128015084","0825534504","URBAN","NO","NONE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",,,0,FALSE,FALSE,"GT","GT",700221408,700221408,"YES","DECEMBER 2007 SUBMISSION","GP221408","TO BE UPDATED",,,137,,,,,,,222,14,,288,,,,,,FALSE,,,,
930320346,"930320346","9","LP","TSHILIDZINI SCHOOL","TSHILIDZINI SCHOOL","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","SPECIAL NEEDS","TO BE UPDATED","TO BE UPDATED","DEPARTMENT OF EDUCATION AND TRAINING(DET)","410589","410589","TO BE UPDATED","99","NOT APPLICABLE",30.42523,-22.99862,"NEIMS 2007","107","THOHOYANDOU","DC34","VHEMBE DISTRICT MUNICIPALITY","LIM343","THULAMELA LOCAL MUNICIPALITY","93403038","38","90721013","MADZINGANDEVHE","NORTHERN","VHEMBE","DZINDI",,"TO BE UPDATED","MF","MALUMA MF",,"SHAYANDIMA","LOCATION","SHAYANDIMA LOCATION",,,"SHAYANDIMA","0945","SHAYANDIMA LOCATION,SHAYANDIMA,0945","PRIVATE BAG X910","SHAYANDIMA","0945","PRIVATE BAG X910,SHAYANDIMA,0945","0159643197","0835767590","RURAL","NO","TO BE UPDATED","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,"NO",99,FALSE,FALSE,"LP","LP",930320346,930320346,"TO BE UPDATED","TO BE UPDATED","LP930320346","TO BE UPDATED",,,454,46,,,,,,478,53,,,,,,,,FALSE,,,,
993304507,"993304507","9","LP","TSHILWAVHUSIKU RAZWIMISANI","TSHILWAVHUSIKU RAZWIMISANI","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","SPECIAL NEEDS","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","410171","410171","TO BE UPDATED","99","NOT APPLICABLE",,,"TO BE UPDATED","TO BE UPDA","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","99","TO BE UPDATED","TO BE UPDATED","NORTHERN","VHEMBE","SOUTPANSBERG WEST",,"TO BE UPDATED",,"RAMUTSHILA M.R.",,,,,,,,"0938",,"P.O.BOX 2501","TSHILWAVHUSIKU","0938","P.O.BOX 2501,TSHILWAVHUSIKU,0938",,"0823363040","TO BE UPDATED","NO","TO BE UPDATED","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,"NO",99,FALSE,FALSE,"LP","LP",993304507,993304507,"TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED",,,,,,,,,,176,7,,,,,,,,FALSE,,,,
923262058,"923262058","9","LP","TSOGA-O-ITIRELE SCHOOL","TSOGA-O-ITIRELE SCHOOL","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","SPECIAL NEEDS","TO BE UPDATED","TO BE UPDATED","TO BE UPDATED","411753","411753","TO BE UPDATED","99","NOT APPLICABLE",29.55964,-24.29309,"NEIMS 2007","211","THABAMOOPO","DC35","CAPRICORN DISTRICT MUNICIPALITY","LIM355","LEPELE-NKUMPI LOCAL MUNICIPALITY","93505020","20","TO BE UPDATED","TO BE UPDATED","CENTRAL","LEBOWAKGOMO","LEBOWAKGOMO",,"TO BE UPDATED","MA","MOLOTO M.A",,"MAMAOLO","VILLAGE","MAMAOLO VILLAGE",,"GAMPHAHLELE","POLOKWANE","0745","MAMAOLO VILLAGE,,GAMPHAHLELE,POLOKWANE,0745","P.O.BOX 2963","CHUENESPOORT","0745","P.O.BOX 2963,CHUENESPOORT,0745","0156340099","0823645807","TO BE UPDATED","NO","TO BE UPDATED","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,"NO",99,FALSE,FALSE,"LP","LP",923262058,923262058,"TO BE UPDATED","TO BE UPDATED","LP923262058","TO BE UPDATED",,,,,,,,,,300,24,,,,,,,,FALSE,,,,
200401385,"401385","2","EC","TSOLO SPECIAL SCHOOL","TSOLO","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","INTELLECTUAL DISABILITY","PUBLIC","TO BE UPDATED","TO BE UPDATED","204321","204321","TO BE UPDATED","99","NOT APPLICABLE",28.80802,-31.31959,"NEIMS 2007","235","TSOLO","DC15","OLIVER TAMBO DISTRICT MUNICIPALITY","EC156","MHLONTLO LOCAL MUNICIPALITY","21506008","8","23507012","MADADENI","A","QUMBU","CIRCUIT 3",,"TO BE UPDATED","MISS.T.M","GOSO",,"MBUTHO ADMIN","AREA","MBUTHO ADMIN AREA",,"TSOLO",,,"MBUTHO ADMIN AREA,TSOLO,","P.O.BOX 29","TSOLO","5480","P.O.BOX 29,TSOLO,5480","0475429116","0826991495","TO BE UPDATED","NOT APPLICABLE","NOT APPLICABLE","TO BE UPDATED","Y","O.R.TAMBO","RURAL",01/01/2002,,0,FALSE,FALSE,"EC","EC",200401385,200401385,"YES","DECEMBER 2007 SUBMISSION","EC401385","TO BE UPDATED",,,,,,,,,,244,21,,,,,,,,FALSE,,,,
700241489,"241489","7","GT","TSOSOLOSO SCHOOL","TSOSOLOSO SCHOOL","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","INDUSTRIAL: CHILD WELFARE","PUBLIC","PUBLIC","DEPARTMENT OF EDUCATION AND TRAINING(DET)","903014","903014","TO BE UPDATED","99","NOT APPLICABLE",28.1121933336,-25.4552233331,"GDE2010","205","WONDERBOOM","TSH","CITY OF TSHWANE METROPOLITAN MUNICIPALITY","TSH","CITY OF TSHWANE METROPOLITAN MUNICIPALITY","79600026","26","77614016","SOSHANGUVE K","NOT APPLICABLE","TSHWANE NORTH","NOT APPLICABLE",,"TO BE UPDATED","PM","MODIPANE","73",,,"73","SOSHANGUVE","SOSHANGUVE","PRETORIA",,"73  ,SOSHANGUVE,SOSHANGUVE,PRETORIA,","P.O.BOX 17944","PRETORIA","0116","P.O.BOX 17944,PRETORIA,0116","0127205019","0827462299","URBAN","NO","NONE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",19/03/1999,,0,FALSE,FALSE,"GT","GT",700241489,700241489,"YES","DECEMBER 2007 SUBMISSION","GP241489","TO BE UPDATED",,,,,,,281,,,321,37,,374,,,,,,FALSE,,,,
440303235,"440303235","4","FS","TSWELLANG SPEC","TSWELLANG SPEC","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","SNE","PUBLIC","PUBLIC","HOUSE OF ASSEMBLY(HOA)","122228","820067","TO BE UPDATED","3172051","TO BE UPDATED",26.253156,-29.155981,"FSED 2007","308","BLOEMFONTEIN","DC17","MOTHEO DISTRICT MUNICIPALITY","FS172","MANGAUNG LOCAL MUNICIPALITY","41702004","4","40504016","JOE SLOVO","NOT APPLICABLE","MOTHEO","22","3/29/2012 3:37:03 PM","UNKNOWN","ML","LE GRANGE",,"DR BECHER","ROAD","DR BECHER ROAD","MANGAUNG","MANGAUNG","BLOEMFONTEIN",,"DR BECHER ROAD,MANGAUNG,MANGAUNG,BLOEMFONTEIN,","P.O.BOX 16087","MANGAUNG","9307","P.O.BOX 16087,MANGAUNG,9307","0514323975","0822009466","Urban","Yes","ABCDE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",,,0,FALSE,FALSE,"FS","FS",440303235,440303235,"YES","TO BE UPDATED","FS40303235","TO BE UPDATED",,,242,27,264,28,261,,,264,40,,302,,,,,,FALSE,,,,
500285455,"285455","5","KZ","TUGELA H (SPECIAL)","TUGELA","OPEN","PUBLIC","SPECIAL NEEDS EDUCATION CENTRE","SPECIAL NEEDS EDUCATION SCHOOL","MILD AND MODERATELY HANDICAPPED / PRE VOCATIONAL","PUBLIC","TO BE UPDATED","TO BE UPDATED","70809","60414","TO BE UPDATED","99","NOT APPLICABLE",29.9423,-27.76187,"NEIMS 2007","280","NEWCASTLE","DC25","AMAJUBA DISTRICT MUNICIPALITY","KZN252","NEWCASTLE LOCAL MUNICIPALITY","52502025","25","TO BE UPDATED","TO BE UPDATED","UMGUNGUNDLOVU","AMAJUBA","NEWCASTLE",,"TO BE UPDATED","I.P","NOOME","83","ALLEN","STREET","83 ALLEN STREET",,,"NEWCASTLE","2940","83 ALLEN STREET,NEWCASTLE,2940","PRIVATE BAG X6614","NEWCASTLE","2940","PRIVATE BAG X6614,NEWCASTLE,2940","0343126866",,"TO BE UPDATED","NOT APPLICABLE","NOT APPLICABLE","TO BE UPDATED","N","NOT APPLICABLE","NOT APPLICABLE",01/01/1900,,0,FALSE,FALSE,"KZ","KZ",500285455,500285455,"TO BE UPDATED","TO BE UPDATED","KZ285455","TO BE UPDATED",,,,,385,,,,,473,31,,468,,,,,,FALSE,,,,
