NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,DoE_Status,Sector,Type_DoE,Phase_DoE,Specialisation,OwnerLand,OwnerBuild,ExDept,PaypointNo,ComponentNo,Responsibility,ExamNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,TransDate,TransComm,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,cellno,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Verified_by_PEDs,Verfication_Comment,NEIMSEMISN,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,GradeR_Lrns_2010,Snap_Learners_2011,Educator_Numbers_2011,GradeR_Lrns_2011,Snap_Learners_2012,Educator_Numbers_2012,GradeR_Lrns_2012,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS,ECD_SOCIALDEVELOPMEN_NO
976605605,976605605,9,LP,MATSOGE,MATSOGE,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,,,,,,MASEMOLA,1060,"MASEMOLA,1060",P.O.BOX 29,MASEMOLA,1060,"P.O.BOX 29,MASEMOLA,1060",,0761581080,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,138,4,,,,,,,,FALSE,,,,
700700114,700114,7,GT,MATSOGO A THEBANE DAY CARE,MATSOGO A THEBANE,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,NOT APPLICABLE,NOT APPLICABLE,PRIVATE,PRIVATE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,GDE2010,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,EKURHULENI METROPOLITAN MUNICIPALITY,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,EKURHULENI SOUTH,NOT APPLICABLE,,,THE,MANAGER,,,,,,,,,,,,,,,,URBAN,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,72,9,5,,,,,,,FALSE,,,,
971102217,971102217,9,LP,MATSOKOTSA PRE SCHOOL,MATSOKOTSA,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,MAGALAKWENA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,MATSOKOTSA PRE SCHOOL,,MATSOKOTSA PRE SCHOOL,MAPELA HANS,,,0610,"MATSOKOTSA PRE SCHOOL ,MAPELA HANS,0610",P.O.BOX  129,MAPELA,0610,"P.O.BOX  129,MAPELA,0610",,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,18,2,,,,,,,,FALSE,,,,
976603518,,9,LP,MATSOPJANE PRE-SCHOOL,MATSOPJANE,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,,,THE,MANAGER,,,,,,,,,,,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,86,4,,,,,,,,FALSE,,,,
972206213,972206213,9,LP,MATSOPJANE PRE-SCHOOL,MATSOPJANE,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,405,BOX,,405 BOX,MATSOPJANE PRE SCHOOL,,GROOTHOEK,0476,"405 BOX ,MATSOPJANE PRE SCHOOL,,GROOTHOEK,0476",P.O.BOX 104,DICHOEUNG,0476,"P.O.BOX 104,DICHOEUNG,0476",,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,,,,,,,,,,FALSE,,,,
976606304,,9,LP,MAUBANE PRE SCHOOL,MAUBANE,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,NGWAABE,,,THE,MANAGER,,NGWAABEGAMAPHOPHA,VILLAGE,NGWAABEGAMAPHOPHA VILLAGE,NGWAABE GA MAPHOPHA,,,1058,"NGWAABEGAMAPHOPHA VILLAGE,NGWAABE GA MAPHOPHA,1058",,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,20,2,,,,,,,,FALSE,0,,,
973301115,,9,LP,MAVAMBE AHITIRHENI DAY CARE CENTRE,MAVAMBE AHITIRHENI,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,VHEMBE,MALAMULELE CENTRAL,,,THE,MANAGER,,AFM CHURCH MAKUTSUL,,AFM CHURCH MAKUTSUL,MALAMULELE,,,982,"AFM CHURCH MAKUTSUL ,MALAMULELE,982",,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,58,4,,,,,,,,FALSE,0,,,
975503501,975503501,9,LP,MAVELE EARLY LEARNING CENTRE,MAVELE,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,MOPANI,XIHOKO,,TO BE UPDATED,THE,MANAGER,,MUSIPHANI,VILLAGE,MUSIPHANI VILLAGE,MAMITWA,,STAND NO 308,0871,"MUSIPHANI VILLAGE,MAMITWA,,STAND NO 308,0871",P.O.BOX 263,MAMITWA,0871,"P.O.BOX 263,MAMITWA,0871",,0827156721,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,144,6,,,,,,,,FALSE,,,,
973302429,,9,LP,MAVHODE CRECHE,MAVHODE,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,VHEMBE,TSHILAMBA,,,THE,MANAGER,,,,,MUTALE,,,956,"MUTALE,956",,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,40,4,,,,,,,,FALSE,0,,,
973305440,,9,LP,MAVHUNDA COMMUNITY CRECHE,MAVHUNDA,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,VHEMBE,SIBASA,,,THE,MANAGER,,HAMAVHUNDA,VILLAGE,HAMAVHUNDA VILLAGE,THOHOYANDOU,,,950,"HAMAVHUNDA VILLAGE,THOHOYANDOU,950",,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,28,4,,,,,,,,FALSE,0,,,
973304520,,9,LP,MAVHUNGA PRE CRECHE,MAVHUNGA,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,VHEMBE,SOUTPANSBERG WEST,,,THE,MANAGER,,MUNGONANI,VILLAGE,MUNGONANI VILLAGE,MUNGONANI,,,992,"MUNGONANI VILLAGE,MUNGONANI,992",,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,300,6,,,,,,,,FALSE,0,,,
974401219,,9,LP,MAVHUZA DAY CARE CENTRE,MAVHUZA,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,MOPANI,MANOMBE,,,THE,MANAGER,,,,,,,,826,,,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,90,6,,,,,,,,FALSE,0,,,
976604304,,9,LP,MAWISHI CRECHE,MAWISHI,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,LEOLO,,,THE,MANAGER,,GAMAROGA,VILLAGE,GAMAROGA VILLAGE,GAMAROGA,,DRIEKOP,1129,"GAMAROGA VILLAGE,GAMAROGA,,DRIEKOP,1129",,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,40,4,,,,,,,,FALSE,0,,,
974401326,,9,LP,MAYANA EARLY CHILD HOOD DEVELOPMENT CENTRE,MAYANA,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,MOPANI,NSAMI,,,THE,MANAGER,,,,,GIYANI,,,826,"GIYANI,826",,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,186,6,,,,,,,,FALSE,0,,,
974401309,974401309,9,LP,MAYANA EARLY CHILDHOOD DEVELOPMENT CENTRE,MAYANA EARLY CHILDHOOD DEVELOPMENT CENTRE,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,,,,,,,,,,,,,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,,,,,,0,,FALSE,,,,
974402110,974402110,9,LP,MAYEPHU GINGIRIKANI CHRECHE,MAYEPHU GINGIRIKANI CHRECHE,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,,,,,,,,,,,,,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,120,6,,,,,,0,,FALSE,,,,
500461316,500461316,5,KZ,MAYINGWE CRECHE,MAYINGWE,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,,,,,,,,,,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,58,4,27,,,,,0,,FALSE,,,,
700120824,120824,7,GT,MAYLILL NURSERY SCHOOL,MAYLILL NURSERY SCHOOL,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,ORDINARY SCHOOL,PRIVATE,PRIVATE,HOUSE OF ASSEMBLY(HOA),TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,GDE2010,201,RUSTENBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400054,54,60307000,NONE,NOT APPLICABLE,JOHANNESBURG SOUTH,NOT APPLICABLE,,TO BE UPDATED,THE,MANAGER,25,FERDINAND,,25 FERDINAND,,WINCHESTER HILLS,JOHANNESBURG,2091,"25 FERDINAND,WINCHESTER HILLS,JOHANNESBURG,2091",POST OFFICE,BOOYSENS,2091,"POST OFFICE,BOOYSENS,2091",0116909006,,URBAN,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,GT,GT,700120824,700120824,YES,DECEMBER 2007 SUBMISSION,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,1520,32,39,,,,,,,FALSE,,,,
800035457,35457,8,MP,MAZINYANE PRE CREDCHE,MAZINYANE,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC32,EHLANZENI DISTRICT MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,BOHLABELA,NOT APPLICABLE,XIMHUNGWE,,TO BE UPDATED,THE,MANAGER,,,,,,,,,,P.O.BOX 3198,JUSTICIA,1289,"P.O.BOX 3198,JUSTICIA,1289",,0824304373,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,22/02/2008,,0,FALSE,FALSE,MP,MP,800035457,800035457,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,2898,36,76,,,,,,,FALSE,,,,
118008206,0118008206,1,WC,MAZIZAKHE CRECHE,MAZIZAKHE,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,TO BE UPDATED,TO BE UPDATED,WESTERN CAPE EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,22.492913,-34.002659,TO BE UPDATED,55,GEORGE,DC4,EDEN DISTRICT MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,EDEN AND CENTRAL KAROO,03,,TO BE UPDATED,N.,MAGGIE,866,NCAMANZA,,866 NCAMANZA,,THEMABLETU,GEORGE,6540,"866 NCAMANZA,THEMABLETU,GEORGE,6540",POST OFFICE,THEMBALETHU,6540,"POST OFFICE,THEMBALETHU,6540",,,RURAL,NO,TO BE UPDATED,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,WC,WC,118008206,118008206,YES,DECEMBER 2007 SUBMISSION,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,30,2,30,,,,,,,FALSE,,,,
973305312,,9,LP,MBAHE EDUCARE CENTRE,MBAHE,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,VHEMBE,MVUDI,,,THE,MANAGER,,,,,THOHOYANDOU,,,950,"THOHOYANDOU,950",,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,114,6,,,,,,,,FALSE,0,,,
500461390,500461390,5,KZ,MBALENHLE CRECHE,MBALENHLE,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,,,,,,,,,,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,40,2,,,,,,0,,FALSE,,,,
700700142,700142,7,GT,MBALENHLE DAYCARE & PRE-SCHOOL,MBALENHLE DAYCARE &,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,NOT APPLICABLE,NOT APPLICABLE,PRIVATE,PRIVATE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,GDE2010,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,EKURHULENI METROPOLITAN MUNICIPALITY,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,EKURHULENI SOUTH,NOT APPLICABLE,,,THE,MANAGER,,,,,,,,,,,,,,,,URBAN,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,228,16,13,,,,,,,FALSE,,,,
